word,x,y
<UNK>,0.58917075,-0.013133997
say,1.9559716,-2.474839
first,7.851748,0.81179136
test,3.758733,0.8230112
team,0.9702219,-1.7800748
match,2.9933121,1.326795
cricket,3.9659731,-1.0842367
england,5.442935,-0.4422013
pakistan,3.7951698,-2.2762594
play,4.730178,-1.6665782
world,1.5372461,-0.12085402
two,3.2453628,-0.46497723
run,4.698988,1.0606453
make,6.5623145,-0.13951872
ball,5.2016826,4.8324075
take,3.3482594,2.880509
wicket,6.0243416,3.327694
one,3.6856673,-1.5671479
captain,13.772523,4.4658966
second,5.8826814,1.5302682
four,3.9489293,3.2416043
last,5.816773,-0.9396165
three,3.0051506,2.9093828
player,2.5428452,0.2677863
win,4.6429954,0.16082744
also,1.9999732,-1.4354628
year,2.831997,0.8986751
game,3.9028926,-2.0973508
new,6.362651,-2.9785953
india,4.561832,-2.8864906
time,2.7265322,0.64107907
get,1.3659909,2.603782
international,4.4704747,0.5454044
six,6.886905,5.540622
series,4.2531414,-0.42048898
go,2.6958787,-3.343457
score,5.5296993,-0.24257644
final,4.357626,2.7606843
would,2.0757437,-3.6534061
day,3.81809,2.3342953
come,7.1602335,-1.2084967
well,1.5234069,-1.1261704
sri,9.2538805,0.6834555
australia,4.7516975,-0.43548355
bowler,3.275643,-4.3652763
good,3.5582368,-1.0898505
side,3.823354,3.7509692
start,4.9865108,-3.895189
back,3.405328,-0.66329104
lanka,11.525569,-5.547416
give,4.934851,-4.798222
south,7.568402,-1.3707513
twenty,7.9097195,-7.2157025
mohammad,9.375819,4.6145077
tournament,4.2495494,-2.3514247
cup,7.1047363,-5.079101
zealand,7.8509326,6.8126774
five,8.213047,3.662445
lead,-7.1896925,-40.386925
lose,9.991582,5.7446856
west,9.451331,-6.94091
could,6.834235,0.88675386
third,7.9055586,3.1120687
ali,6.9033995,21.208914
set,10.789177,-8.846132
see,0.37551165,-1.6670815
khan,7.24917,5.0801244
amir,13.209171,6.444288
not,3.5293076,-14.95219
th,6.7153473,2.95654
bowl,6.2082934,26.285591
innings,8.865066,4.948289
early,6.314826,-0.46312726
yearold,-2.4934282,15.76379
africa,1.8348098,-6.7711406
top,-26.105606,-14.082584
end,12.2779255,-13.709096
batsman,1.9439942,-1.8486757
add,17.02266,-2.3003829
bat,5.9043756,0.09168985
home,8.746032,-16.122541
indie,13.0080805,-0.26558542
tell,17.350475,-22.78082
open,5.2710257,1.0175776
leave,29.998224,-23.955467
over,6.0770993,3.396594
champion,7.5171595,18.3696
board,7.72157,-7.0208006
victory,4.8714485,0.31115595
group,1.4142064,13.802074
coach,-2.1194136,25.169493
league,0.9270212,-13.335557
look,1.1213026,-4.7223887
former,-8.29466,-10.766664
since,1.6269671,1.0099075
united,1.0331305,2.4191663
catch,-0.15399203,13.423736
include,13.451941,42.888412
next,11.440982,1.1298276
follow,-59.316483,8.174524
return,14.958008,9.763319
need,2.7060497,-3.775931
tour,6.023565,-3.187656
host,3.1848915,0.72141093
title,3.3424191,2.0141065
do,-3.1808982,10.567817
goal,1.6125878,4.3946085
icc,1.5446697,0.17397729
place,-31.04788,32.13392
de,30.287146,38.4961
minute,14.423601,18.287155
help,-20.653816,15.858654
beat,1.3615696,1.821416
hit,16.152662,18.033018
fast,21.288414,-1.8116359
month,3.8677347,25.653738
stadium,-0.20669273,45.09283
number,4.9723516,2.4954524
reach,6.4479313,5.612136
put,3.7183475,-3.3852308
become,4.9470367,2.9524715
sport,46.030495,-39.278183
like,2.1353145,-4.5912557
great,26.932219,-2.6398368
point,3.7736115,5.730954
week,3.4661925,11.33359
record,-30.51521,-21.236294
bangladesh,4.945841,-3.3848426
national,-11.697766,-42.22376
face,25.352766,18.489252
indian,43.09554,22.61369
defeat,9.774102,-6.0101256
hope,1.9080573,-10.849101
seven,9.8666,5.100029
think,0.62635833,-1.2961448
ban,30.204803,-22.09115
show,-20.691366,41.895008
want,0.7836318,-0.9808224
work,-8.163934,-10.523038
fourth,7.6911273,3.120783
eight,3.4481127,3.7081661
big,4.60049,-4.4269156
man,24.066847,0.59949785
hold,25.614887,-11.814025
head,35.91564,42.30323
we,-4.0988703,-19.407598
injury,27.171902,-4.510207
opener,12.943776,5.7755923
squad,-34.39956,-10.915655
know,1.8757224,-4.5176606
olympic,-23.223427,35.009777
bring,7.706819,-35.875443
fall,3.0711021,10.245914
country,1.0747168,-0.65099794
opening,15.454311,6.5784173
toss,-3.4769144,-20.535463
break,3.245916,7.3065996
pcb,-4.1476665,-8.824834
stand,3.707347,6.6010585
remain,27.945395,7.6383452
chance,-36.2709,-17.066172
high,-25.534319,30.33098
another,7.287113,3.356954
keep,0.91713613,0.07688866
way,28.349094,8.779669
target,37.404205,-22.75687
cook,14.954007,-13.793679
claim,6.103104,15.363809
finish,19.648558,27.538359
long,-0.076912545,8.507881
fan,-5.814826,-14.984164
later,6.9199634,-0.35379338
still,-0.70335925,26.390377
club,-39.073555,-14.0874
spinner,19.51054,18.632168
sunday,1.3194393,15.152008
century,9.763927,6.5924354
bowling,-24.74836,53.56168
lot,1.5034808,-3.6704183
total,6.095322,-1.0216005
friday,51.29902,10.351616
james,3.0743923,4.3827615
miss,17.778206,17.015907
right,-16.093533,-19.269567
australian,22.02742,-1.2632153
attack,25.819004,9.464726
oneday,3.7105186,0.83657986
s,41.405125,44.44956
super,14.222454,28.181187
unbeaten,7.6759143,5.030701
batting,-41.48777,2.0499132
million,-3.4833262,12.440236
strike,2.374959,15.435332
pakistans,1.8593048,-2.971035
much,4.3869557,-3.2864158
shah,5.3633323,-4.2676334
report,8.336883,-20.411015
feel,-15.857455,-13.093071
change,3.0470238,11.706448
delivery,11.646699,14.422299
performance,-0.6659789,21.290543
afridi,-32.020485,-13.040985
ahmed,-23.846668,23.946688
thursday,-1.4852641,20.710653
round,1.3796253,4.161978
dismiss,8.562526,3.816964
ahead,18.429958,8.903507
try,2.0469563,9.82268
season,2.2018688,13.256681
career,1.4795629,-5.0331507
root,-4.3041005,23.897709
behind,3.7082999,12.841931
lord,5.647983,-1.5226669
decision,24.173704,18.667376
chase,20.676512,24.695307
part,36.321102,2.6617782
move,-34.711285,-5.871704
close,17.850086,15.389895
chris,-8.307503,-40.97446
leftarm,16.01146,20.964851
fail,-3.00138,55.729477
send,19.743198,6.0198684
field,-7.183086,-44.0672
france,4.1348796,18.831886
stage,3.9572442,-3.5974483
rio,35.08447,-13.0854845
I,-3.320112,-27.135948
security,-15.793641,41.24757
event,-27.682835,-8.120297
call,17.632044,-20.5541
pace,-40.57033,5.609525
use,24.648537,-17.271385
begin,10.951967,-9.913242
ground,16.062311,-15.384494
turn,-1.173631,10.077946
many,26.48488,7.585339
find,24.827864,-28.100714
odi,3.9884994,0.6345887
double,19.017431,-39.01134
chief,16.823748,-8.906411
expect,3.2469337,-3.4449484
name,24.30432,-51.130737
even,-33.561836,14.363032
football,-11.963306,-32.072296
saturday,4.924683,-4.5932984
championship,-39.440178,-21.128801
late,17.481695,-3.1699939
islamabad,8.052842,27.56778
really,0.9386409,-1.7743438
serve,-11.889217,-28.546085
however,36.67662,9.310196
support,-26.315172,14.850643
semifinal,3.8691924,2.5700796
euro,-9.187082,23.641747
may,14.3808365,-9.980025
medium,-11.572406,26.15053
david,-21.599947,19.664822
pitch,-23.938437,-21.109386
people,-24.65237,-38.167595
complete,33.656624,21.635414
grand,-7.2037983,24.21453
already,24.87367,-35.61464
around,-2.3591802,29.328558
half,2.4507532,16.5233
winner,20.074078,6.564217
major,-7.221523,-39.11214
away,-0.33719027,-33.565727
due,34.477383,10.896242
nine,6.834446,5.4866886
fight,-24.491913,10.117119
hard,1.2844317,-3.9458084
asia,-42.01383,-23.9872
form,40.229,29.731424
edge,6.1617217,16.310867
monday,2.7574859,3.0190992
never,2.4376981,-4.0410504
committee,-11.757726,-34.29588
decide,13.750781,-8.731085
shahid,17.882187,9.09698
draw,19.269255,24.100788
slam,1.796579,-0.8385249
pick,-9.471078,39.797493
short,18.294567,-22.587252
tuesday,-10.577862,52.7936
replace,3.7214162,-4.2217298
zimbabwe,13.15433,-2.6340315
old,-0.5955072,2.7736745
smith,5.026496,-5.1402225
shot,5.8320727,50.866817
loss,28.090557,-13.853583
wednesday,4.249698,-3.7145064
president,60.30969,-15.332879
always,2.644367,-3.0422692
continue,-1.4088622,-43.52949
boundary,5.083256,14.327105
tennis,-47.63103,19.297516
woman,-24.685163,4.0216494
announce,5.5556636,-11.761736
allrounder,-8.966451,-16.332386
fifth,7.361746,2.7717557
debut,12.236213,2.9720275
hour,4.5894794,7.647271
hand,46.6726,18.43469
skipper,13.228915,4.937921
anderson,13.540244,24.278034
level,11.651102,-19.09752
drop,13.927021,1.5795852
real,2.5778544,-1.4711
muhammad,-5.120173,-37.065067
provide,-50.386562,8.636044
session,-0.8717718,46.904064
singh,-0.3670934,-2.8162615
court,-20.022732,18.34334
french,-23.003922,-1.3090707
march,6.4144664,29.269854
official,-21.341084,38.735672
