epoch,loss
1,8.091339343349365
2,7.3485407755895285
3,7.185257552904955
4,7.091920168118162
5,7.026742865696146
6,6.9773939363714685
7,6.9380216001425765
8,6.905438229159509
9,6.877771237154347
10,6.853757355794465
11,6.83263072334442
12,6.813787871501575
13,6.7967804316818565
14,6.781343474539332
15,6.767256748636144
16,6.754260716780038
17,6.742200522739057
18,6.731054870796226
19,6.7206203527657715
20,6.710805832183462
21,6.701584180482299
22,6.692876450565997
23,6.684759728985251
24,6.67690197999697
25,6.669568698100753
26,6.662513156401902
27,6.655880967614432
28,6.649496659652075
29,6.643395155228615
30,6.637478106333994
31,6.631921402100057
32,6.626590665063317
33,6.621408826314222
34,6.616360864429915
35,6.611628311687624
36,6.6069859417075545
37,6.602548839129531
38,6.598193779378309
39,6.594069156376434
40,6.589975358163429
41,6.586112378186113
42,6.582278041698913
43,6.578559313657904
44,6.575029040479621
45,6.571578613736098
46,6.568154832131218
47,6.564855372951427
48,6.561672882137017
49,6.558506073914611
50,6.555490106306143
