word,x,y
<UNK>,1.353334,0.92063314
say,18.37251,-12.404565
first,-15.811435,-3.7099276
test,-11.479591,-16.161888
team,14.276763,-21.680872
match,-9.494972,-16.598154
cricket,13.025263,-22.866821
england,-14.098362,-10.129406
pakistan,7.720169,-24.031843
play,2.4147482,-11.234747
world,0.3470637,-2.210407
two,-21.58369,-4.824365
run,-36.083023,-7.7872095
make,-11.469212,-7.1838226
ball,-39.17088,2.92811
take,-14.25734,1.8529543
wicket,-37.15367,-17.254326
one,-8.830854,0.7273167
captain,-30.18698,-30.259508
second,-16.865082,-2.9990096
four,-33.667656,-7.992855
last,-2.7632363,-4.159194
three,-20.821943,-1.4160943
player,7.589052,-10.925948
win,-6.3020406,2.3522406
also,4.7619524,-11.483501
year,2.7595825,3.5845845
game,0.9328335,1.4503835
new,-7.3792577,-17.997604
india,-5.6279044,-29.602192
time,2.54829,3.0714612
get,3.2295167,-1.5823029
international,-5.1682987,-17.138529
six,-34.972214,-7.7294254
series,-12.175196,-15.865975
go,7.001397,-2.0604465
score,-21.722652,-1.8030978
final,-6.7662163,15.271292
would,17.70438,-19.745619
day,-11.29183,-8.544172
come,3.8606207,2.203206
well,10.968275,-1.8678576
sri,-27.979816,-18.280443
australia,-11.777395,-15.186771
bowler,-38.966846,-19.857273
good,2.6277783,-1.4239612
side,-6.943856,0.6075439
start,-11.180071,-6.0765204
back,-6.3049107,5.347483
lanka,-27.952078,-18.262135
give,-3.510358,3.749556
south,-14.060259,-21.088547
twenty,-17.639668,-30.996056
mohammad,-39.429268,-45.023273
tournament,-0.79693484,-2.768074
cup,-14.31806,-36.10004
zealand,-7.443338,-17.98304
five,-18.394554,-11.173567
lead,-9.416619,-5.014172
lose,-17.49638,-12.470675
west,-14.937009,-24.21216
could,-1.0896446,5.383567
third,-20.343023,5.145011
ali,-31.230944,-47.675255
set,-9.7966585,18.155386
see,1.8218592,0.37424514
khan,-32.9999,-37.692894
amir,-38.8942,-45.282913
not,16.600443,-5.9898705
th,-39.64675,31.355526
bowl,-23.654543,-44.702324
innings,-37.858173,1.9286444
early,-11.589736,3.895769
yearold,-2.0123692,1.0788946
africa,-14.049903,-21.120913
top,-15.957467,0.61243117
end,-15.328934,11.763027
batsman,-37.55201,-14.706137
add,-5.289587,-3.4547288
bat,-27.79152,-31.90123
home,-8.142189,3.526713
indie,-14.962785,-24.207508
tell,20.807716,-3.584422
open,-2.07056,17.583595
leave,-14.331057,4.5325165
over,-39.88244,-3.5682707
champion,3.3226733,18.820719
board,24.713037,-25.003988
victory,-10.220462,3.22331
group,-10.592538,-22.012371
coach,23.494286,-43.231106
league,4.1266413,-25.684305
look,3.3610682,0.5890873
former,20.679533,-46.719112
since,-0.30274573,2.2916129
united,21.908667,58.26959
catch,-39.059666,6.9016933
include,80.56833,23.17897
next,-8.024631,-12.113345
follow,-11.946403,-45.75017
return,-3.057844,-7.5536366
need,11.821049,-5.5869756
tour,-2.0248127,-19.467613
host,-9.19343,-12.198874
title,3.3994029,21.11411
do,16.66499,-6.038901
goal,-6.212875,44.791378
icc,21.245726,-27.531101
place,-0.8694428,-40.512787
de,-73.33933,12.155896
minute,-17.46802,48.450783
help,-12.7798605,-40.42487
beat,-4.4544535,16.51205
hit,-29.267347,24.399607
fast,-38.953205,-19.887901
month,7.6607485,-12.917187
stadium,-16.890535,-36.997753
number,-1.8451604,18.606993
reach,-24.679232,-4.7407494
put,-6.477513,3.2435486
become,-4.6992593,-0.015630357
sport,44.55453,-37.384357
like,13.299596,-4.6667447
great,16.5177,1.6518892
point,-14.830638,17.171425
week,7.348493,7.7284274
record,-8.590513,-26.087133
bangladesh,-19.2148,-38.01809
national,13.781244,-22.015676
face,0.45748004,1.0538996
indian,3.715737,-26.225655
defeat,-11.210634,-32.55645
hope,11.273712,-34.559704
seven,-33.689175,1.3455116
think,14.285133,-5.346667
ban,45.908756,1.5123346
show,0.33257478,-0.025509354
want,9.954864,-6.9073396
work,56.503605,-30.733845
fourth,-16.560831,9.818117
eight,-13.374442,-6.5467854
big,9.857032,1.4298021
man,-1.3724582,-4.9464197
hold,-0.2650726,4.433459
head,23.761925,30.836807
we,74.07121,5.487447
injury,-5.2976336,-2.2903526
opener,-27.05603,-6.1581554
squad,10.097479,-46.724556
know,17.135475,-3.2651596
olympic,43.28141,17.414518
bring,-10.081283,-4.4271646
fall,-34.14911,2.3371065
country,28.64116,-8.607793
opening,-24.971823,0.60539067
toss,-20.80723,-34.742317
break,-17.67458,27.366049
pcb,26.360672,-32.290695
stand,-35.917736,-3.752553
remain,-12.568844,0.6617867
chance,-31.10289,38.59596
high,-0.65565157,-4.8550916
another,-14.759023,8.754
keep,-13.212529,-0.4874406
way,2.8970513,0.5742831
target,-24.808382,-33.52069
cook,-40.49665,-12.418036
claim,-39.92315,-17.296679
finish,-38.575634,33.598736
long,5.010768,3.0400999
fan,17.438097,22.725805
later,-17.44155,20.238184
still,59.971035,11.280995
club,18.65414,2.2139232
spinner,-49.385025,-20.602217
sunday,-9.55708,-30.498055
century,-24.066404,-6.6216373
bowling,-43.49303,-19.76934
lot,13.028706,-3.2513134
total,-34.423153,-19.619173
friday,4.105744,9.829148
james,-53.511795,-8.618568
miss,-6.377001,4.1065536
right,8.609984,9.346795
australian,-1.1289115,17.786312
attack,-18.090288,0.035251528
oneday,-5.7222304,-17.720554
s,45.085888,-23.743896
super,-23.266768,-36.50807
unbeaten,-34.734653,-9.997454
batting,-21.816877,-21.125217
million,31.129427,32.982758
strike,-29.057236,27.038918
pakistans,-7.40769,-22.693525
much,10.547647,8.17796
shah,-39.714935,-35.04898
report,46.919376,-16.513039
feel,11.360519,0.6202903
change,-15.348018,-45.996384
delivery,-36.693077,9.680193
performance,5.8752484,-23.755297
afridi,-34.19923,-44.266655
ahmed,-42.41243,-36.840504
thursday,3.1258671,6.205878
round,-1.8022548,26.515245
dismiss,-43.81422,-11.703006
ahead,-7.477826,-3.783851
try,17.656624,34.992493
season,-5.3961644,3.7957594
career,2.9279435,4.063347
root,-55.467625,-9.206742
behind,-21.952503,5.493969
lord,-14.142217,-11.174627
decision,25.186462,-28.407696
chase,-19.362886,-8.13843
part,5.535671,-9.973106
move,-13.724371,4.415141
close,-7.3633533,7.389589
chris,-71.73122,-9.126669
leftarm,-49.420624,-20.61922
fail,48.750885,53.208412
send,-12.612706,-2.6564279
field,-9.478793,-0.96569526
france,-31.821915,58.6622
stage,-4.078819,0.31407398
rio,42.762318,16.941593
I,14.160393,-0.58694255
security,22.699986,-30.465334
event,74.95866,-15.879766
call,44.55818,-25.7811
pace,-23.321205,-13.4908905
use,58.15814,17.050966
begin,-0.8398554,-10.5310135
ground,-10.760328,-24.177063
turn,-8.204298,11.559173
many,13.512717,3.235177
find,-4.977944,2.83152
odi,-4.2051764,-18.36442
double,-11.656623,13.539863
chief,28.283815,-24.449236
expect,5.01283,-18.53997
name,13.863329,-25.665794
even,3.6777081,0.9834617
football,44.186718,-8.292811
saturday,-3.0678308,-9.855088
championship,36.11738,49.923195
late,0.7193557,7.517364
islamabad,-25.028397,-40.328
really,12.617436,-1.1100953
serve,-11.833772,16.926231
however,-7.841784,9.681643
support,10.741123,-9.996198
semifinal,-7.5781965,16.51191
euro,7.903112,48.499916
may,3.7340553,2.8832731
medium,33.007835,-13.9282255
david,-77.968414,14.101294
pitch,-8.346104,-2.1822095
people,58.747486,-29.589945
complete,-21.935333,-24.81973
grand,-0.32476166,24.112196
already,-1.4440428,-0.21881972
around,13.755966,7.2661095
half,-18.65815,36.16906
winner,-1.6833394,20.671602
major,3.3543072,14.762407
away,-18.116718,10.607751
due,6.7647867,-31.15241
nine,-26.21152,-5.7710238
fight,40.14273,40.59709
hard,11.976175,-1.3688061
asia,-14.394454,-36.1488
form,-18.328716,5.260272
edge,-35.30917,18.289394
monday,-3.2071073,-10.774461
never,43.02445,-25.179586
committee,30.64358,-26.13306
decide,-1.8876812,-26.852638
shahid,-34.188557,-44.268345
draw,-22.099741,-23.5599
slam,-0.39300308,24.141727
pick,-20.14385,-0.7646401
short,-31.017609,19.917772
tuesday,-2.2241058,-0.07698316
replace,-15.793927,-46.793404
zimbabwe,-59.014874,-11.906171
old,-28.226168,-65.45106
smith,-24.393185,-63.31738
shot,-28.570402,34.66077
loss,-12.84932,-5.803885
wednesday,2.1807325,8.353474
president,44.039803,4.7530994
always,13.105124,-1.6988513
continue,19.568005,-6.6394777
boundary,-39.758835,3.4852822
tennis,36.122963,44.214115
woman,-12.062775,-50.787376
announce,9.970472,-26.866
allrounder,-22.828447,-16.599348
fifth,-17.596367,9.917919
debut,-17.026691,-5.282014
hour,-17.174622,8.078634
hand,-5.4303613,6.747271
skipper,-20.407616,-12.904144
anderson,-57.221977,-3.9393265
level,48.45448,-63.481194
drop,-26.019142,-24.552063
real,4.9080005,40.946632
muhammad,-10.739056,-69.55909
provide,9.577583,-24.594122
session,-57.128178,26.961378
singh,-63.472202,-40.69813
court,0.043855023,19.208042
french,12.802969,27.474617
march,-0.3574011,-37.906017
official,17.961826,-23.699953
bairstow,-57.828663,-5.560917
result,25.975388,45.189262
star,0.24241662,-31.019289
messi,23.927172,53.696976
city,17.51857,48.287666
join,-5.669835,5.8327184
order,-25.29744,-71.70694
post,-32.921806,27.91943
full,69.22654,24.62213
ronaldo,3.4954789,41.370102
king,-28.456356,-40.593685
though,-2.790676,5.84557
broad,-55.95277,-5.050413
condition,15.888757,-64.42605
pakistani,18.353056,-28.011066
m,14.197163,-0.58377135
receive,18.532534,-55.205208
women,1.5751042,11.56026
cricketer,9.958553,-21.136988
thing,16.996458,-4.4177647
young,51.506546,17.794352
figure,-35.83509,-13.53782
partnership,-37.72391,-3.751174
forward,8.908657,40.825718
past,-1.4230621,13.989805
argentina,-0.78355795,52.107033
wahab,-40.100193,-42.554016
without,-2.808231,-1.1390642
mark,-12.128925,-10.868474
suffer,-5.213269,-2.1461427
williams,-6.007337,25.358065
