word,x,y
<UNK>,-0.1447346,1.8550557
say,-3.738482,11.845283
first,-1.0693808,-4.314803
test,-2.3556547,-2.5020013
team,-4.8986516,6.002587
match,-7.2753196,-2.0921383
cricket,-10.533194,11.480158
england,-1.0347902,-2.6461167
pakistan,-5.6847973,2.2914903
play,-2.6703255,2.1260324
world,-10.391371,2.967037
two,3.2599618,-4.035171
run,3.6410816,-9.682142
make,3.2905216,0.6476328
ball,9.271182,-8.030072
take,2.4310417,-0.7058103
wicket,7.3585396,-9.190595
one,0.55922174,2.2527192
captain,5.9482455,-14.581043
second,0.45473337,-6.7715898
four,5.554369,-5.2476726
last,-2.893967,-0.49998477
three,3.7603436,-4.8678746
player,-1.9362072,8.60518
win,-4.601107,-2.594346
also,-0.94244176,4.553779
year,-6.345528,4.235365
game,-3.9634137,3.2526925
new,-4.176872,0.5936621
india,-8.714605,0.21236192
time,1.3961973,6.8480854
get,2.8677678,5.715618
international,-9.529652,5.0771036
six,5.002467,-6.186852
series,-4.2679954,-4.668558
go,1.2163357,2.092048
score,7.4115033,-5.180623
final,-9.332654,-2.993484
would,-0.40130502,10.701769
day,-1.1478055,0.14471675
come,2.565851,3.7295022
well,3.9145968,7.848818
sri,-3.0991025,-11.66547
australia,-2.581111,-7.01624
bowler,12.892727,-7.6085606
good,5.2980747,9.391427
side,-1.1834688,0.084998876
start,-2.0331776,1.4017304
back,6.5040526,3.9378242
lanka,-2.8154056,-11.124063
give,4.7539835,2.5081065
south,-4.152929,-8.602526
twenty,-15.65302,-0.17080913
mohammad,19.859156,-13.113276
tournament,-8.04808,2.8238027
cup,-13.635639,2.0788593
zealand,-6.4645677,-5.7548437
five,3.572819,-7.346905
lead,0.90878856,-0.8691168
lose,-2.722244,-5.8026323
west,-6.703259,-9.06575
could,1.2528154,5.0391965
third,0.68453,-3.496947
ali,17.437046,-8.27365
set,-2.821998,-3.5231984
see,1.0430535,3.499987
khan,20.365456,-9.343322
amir,18.118736,-4.988391
not,4.6760926,13.6534195
th,1.6825148,-5.4109817
bowl,11.007729,-4.4702992
innings,5.7503686,-11.501192
early,0.0146621065,-1.0948391
yearold,5.6003523,6.120806
africa,-3.8368783,-8.905219
top,0.529489,0.5598258
end,3.9467614,-0.45310572
batsman,9.256084,-11.821367
add,3.7767036,4.132171
bat,2.861138,-15.54093
home,1.5486888,0.83695793
indie,-6.765528,-9.300006
tell,-2.5321789,15.844444
open,-10.793062,-6.06769
leave,5.108653,-1.2976115
over,2.3175442,-12.773047
champion,-14.497162,-3.198868
board,-8.699547,22.748873
victory,-4.2421603,-6.570856
group,-14.0747,-7.1583977
coach,-4.7028666,15.76855
league,-12.625609,4.4988375
look,1.9679506,8.929468
former,-6.408771,9.412951
since,-7.797762,4.265077
united,-9.7994175,1.8313923
catch,12.252214,-13.435962
include,4.5612845,-3.159024
next,-6.2642255,0.8349086
follow,-6.008937,4.291321
return,-0.034142606,0.5471736
need,4.8066716,4.8365498
tour,-11.477754,2.0596664
host,-5.282544,-1.28629
title,-12.324882,-3.6284878
do,5.56531,14.036018
goal,8.546035,1.6968988
icc,-14.049897,13.141844
place,-3.5651524,1.8935169
de,10.352729,-1.8236237
minute,7.1972756,-0.29263768
help,6.816154,-3.2774975
beat,-8.062272,-3.6249259
hit,8.920667,-4.412607
fast,13.731326,-6.892619
month,-8.943345,7.2291136
stadium,-18.42487,-5.6888523
number,-3.9217374,1.9667238
reach,1.8492054,-3.100614
put,2.6133053,1.7863628
become,0.5227372,1.2476662
sport,-12.255244,16.332788
like,8.585676,15.315912
great,-1.0071946,14.336406
point,-0.7394826,-1.18123
week,-6.9939218,5.155848
record,-5.411206,0.01736237
bangladesh,-6.4788103,-7.2800345
national,-8.493297,9.489694
face,0.43294016,3.4320529
indian,-7.5207887,11.122781
defeat,-5.4720235,-3.4435341
hope,-2.806989,5.3364305
seven,4.3679395,-7.8768387
think,1.5822039,15.239159
ban,-7.783113,30.484097
show,9.656596,9.496671
want,0.13482885,13.250985
work,1.8422226,10.909383
fourth,0.70460904,-4.3069477
eight,3.5162902,-5.1181536
big,-4.795657,8.953075
man,-0.99986464,2.5342317
hold,-1.7243401,2.5266078
head,-1.8662533,7.048347
we,0.4682667,12.18486
injury,7.403085,6.292624
opener,6.925554,-19.04068
squad,-6.7682004,7.2774925
know,5.355597,16.681578
olympic,-17.747488,14.148792
bring,1.5164316,2.5330663
fall,7.868834,-12.86307
