word,x,y
<UNK>,0.4346982,2.0229464
say,1.8197945,2.0277784
first,-0.3786218,1.9223931
test,-0.32997212,2.3843987
team,0.99720675,2.4451675
match,-0.09461611,2.7066534
cricket,1.7214928,2.7875035
england,-0.15061173,2.1413045
pakistan,0.7777107,2.9746325
play,1.1093166,2.3161604
world,0.933043,2.22601
two,-0.5455701,1.758532
run,-1.2333685,1.5304608
make,0.1597644,1.7978808
ball,-1.7826141,0.50260544
take,-0.3781016,1.7888474
wicket,-1.6170517,1.309633
one,-0.06982425,2.1193357
captain,-1.2158303,0.58066225
second,-0.83066905,1.8039957
four,-1.2957491,1.5148606
last,-0.0055575217,2.1116393
three,-0.7482769,1.8911091
player,1.5221407,1.8906931
win,-0.008273096,1.6820623
also,0.6605612,1.7357354
year,0.6154301,1.9316366
game,0.7377529,2.1038678
new,-0.14216243,2.2393045
india,0.30332968,2.5345063
time,1.0049629,1.9015146
get,1.0652692,1.7839935
international,0.85532844,2.321734
six,-1.4894595,1.0942826
series,-0.5886952,2.614224
go,1.1212437,1.5349581
score,-1.7353672,0.8419491
final,0.03545864,1.8750051
would,1.6718123,2.430988
day,0.17980036,2.165743
come,0.596053,1.560434
well,1.3224317,2.3819363
sri,-1.615995,2.2692585
australia,-0.5812055,1.9599018
bowler,-0.94998807,1.1199256
good,1.1506809,2.049435
side,0.21899979,1.8034096
start,0.28952855,2.0927143
back,0.464547,1.8271414
lanka,-1.629742,2.1117866
give,0.27856964,2.489307
south,-0.5272478,1.3831316
twenty,0.4225784,3.392504
mohammad,-0.5080315,-3.4201372
tournament,0.6653472,1.9466175
cup,1.0893193,2.9135582
zealand,-0.5465743,2.4013627
five,-1.0676781,1.6479367
lead,-0.4920037,1.4294914
lose,-1.1063784,2.8749719
west,-0.570208,1.786131
could,0.75451124,1.8609486
third,-0.6938023,1.4125848
ali,-0.87849385,-2.422886
set,-0.32770148,1.4650193
see,0.7625577,1.841722
khan,-0.106523834,-2.918157
amir,1.2831577,0.51066947
not,3.3527539,2.2075822
th,-1.0647421,0.6203432
bowl,-1.1829386,1.0225148
innings,-2.0195217,1.2058345
early,-0.17715241,1.7377497
yearold,0.57874614,1.4581299
africa,-0.84363383,1.4648505
top,0.054364122,1.7718462
end,-0.23036683,1.3057224
batsman,-1.0989745,0.9337032
add,0.4301977,1.8636106
bat,-1.0606229,1.8419962
home,-0.04560939,1.6809044
indie,-0.64377624,1.6980681
tell,2.5312135,1.5877488
open,0.23910709,0.6105065
leave,0.00071648374,1.4720987
over,-2.0879734,1.2844167
champion,0.54128,1.3984977
board,3.3762395,3.1145003
victory,-0.5687811,1.6565624
group,0.5531245,1.0961843
coach,2.3263638,1.588768
league,1.1975232,2.8573606
look,1.2757696,1.7011174
former,0.95682114,2.0630558
since,0.3638493,2.1801262
united,0.88001096,0.11163913
catch,-2.5821273,-0.52218837
include,0.12656406,2.2915466
next,0.2498744,2.0579987
follow,0.15716207,1.6936295
return,0.44564512,3.9441464
need,0.7751079,2.0263884
tour,0.5351586,2.995086
host,-0.8869689,2.8852623
title,0.27087116,0.8477331
do,3.3880484,2.0844932
goal,-0.3184723,-0.46133122
icc,2.9401858,3.6107059
place,0.9375838,2.5240633
de,-1.1236372,-1.4544204
minute,-0.6586735,-0.38984352
help,-0.8501866,1.6327267
beat,-0.06854385,1.2650098
hit,-2.0453308,0.080713935
fast,-1.0195341,1.1053071
month,1.0817645,3.5420089
stadium,1.9578565,-1.3443491
number,0.44486403,1.7392409
reach,-0.13158758,1.1937269
put,0.24463846,1.6425079
become,0.22598355,1.6596797
sport,2.6181324,0.67121935
like,2.078214,1.2669334
great,1.8960114,1.6159158
point,-1.7170546,3.480952
week,1.1921159,1.5416301
record,-0.2293253,1.5732752
bangladesh,-0.2830278,2.1987207
national,2.47078,3.340041
face,0.5272135,2.3288648
indian,1.25393,1.8342648
defeat,-0.5511502,1.8095412
hope,1.5483081,1.6724842
seven,-1.8227357,1.1885582
think,2.9165587,1.9707402
ban,3.521395,-0.92524207
show,1.4162365,2.0433958
want,2.5186467,2.4163146
work,2.0297427,1.5998846
fourth,-0.8371428,1.1278048
eight,-1.5116733,1.6319715
big,1.2073735,1.6366408
man,0.31398785,2.4827359
hold,0.80541235,4.0041213
head,1.6622603,1.462312
we,2.2023146,2.199727
injury,-0.21244319,4.759799
opener,-2.871329,0.20988743
squad,0.7021374,2.8967445
know,2.7604768,1.7709059
olympic,2.3842487,-0.23499782
bring,0.28323284,1.5470957
fall,-2.792577,-0.24416448
country,1.4586991,1.6399356
opening,-0.8759433,1.6714832
toss,-1.6119407,-1.1804308
break,-0.47377458,0.7856996
pcb,4.028916,3.4116583
stand,-3.490191,0.8578363
remain,-0.77033603,1.2271675
chance,0.29117113,1.5351988
high,0.12117369,2.1002336
another,-0.119161256,2.0138896
keep,0.6055111,1.6375954
way,0.43992788,1.7941822
target,-2.1860373,1.5008866
cook,-3.1799104,0.8856167
claim,-1.3021408,1.5446274
finish,-3.024782,2.0732074
long,0.59255284,1.0980134
fan,1.8915689,0.34618223
later,-0.8963073,-0.23989591
still,1.1524271,1.9390154
club,1.4899095,1.1633136
spinner,-3.7038586,-1.3250613
sunday,-0.15561159,2.3957863
century,-2.21441,1.4898273
bowling,-1.1515454,0.5845885
lot,2.8865848,1.9722466
total,-1.5639464,1.8536707
friday,0.54660726,2.3065867
james,-3.2017117,-0.37437138
miss,0.09385602,1.7014214
right,2.8332412,0.82929945
australian,0.2941074,1.2089986
attack,-3.1373093,4.17289
oneday,-0.81520766,2.9144151
s,3.3515081,1.3350834
super,0.6065584,3.0226698
unbeaten,-2.2647407,0.6479744
batting,-0.52423716,3.0413194
million,1.988536,0.09458634
strike,-1.5426922,-0.30776384
pakistans,0.5577115,3.3186285
much,1.0460092,2.2528548
shah,0.56638455,-2.1471472
report,2.5999873,-0.4398524
feel,2.606654,1.9329332
change,4.893046,4.1674175
delivery,-2.7795177,0.32266796
performance,0.18705219,3.9942107
afridi,0.4956581,-3.3670921
ahmed,-0.6562562,-3.6088765
thursday,1.3324909,0.6324903
round,-0.008674041,1.4306628
dismiss,-3.495996,0.21318725
ahead,0.37074214,2.016827
try,1.2319425,1.4474553
season,0.32382694,2.2581642
career,-0.0040401695,2.2889643
root,-2.8771493,-0.32759216
behind,-0.40141702,2.0488942
lord,-0.7039663,2.9637887
decision,1.5129125,1.7378739
chase,-1.8393991,1.927511
part,1.2700396,2.2567532
move,-1.5227894,3.9336956
close,-0.7121653,3.192789
chris,-2.6851475,-1.2781719
leftarm,-3.496265,-1.5352359
fail,-0.38671178,1.3673884
send,0.177798,0.4906234
