word,x,y
<UNK>,-9.203698,16.263826
say,-2.4739404,0.81207657
first,1.2403978,1.2004815
test,-1.079173,-0.91584325
team,-0.36863372,0.6970599
match,-0.7678724,-0.3849538
cricket,0.5097887,0.9428654
england,-0.085613795,0.01696315
pakistan,0.14828773,-0.586057
play,-0.23374024,0.1614439
world,0.010323924,-1.5399588
two,0.05807936,1.5754969
run,0.016558185,-0.3935002
make,-0.42942965,0.2780939
ball,-0.7028281,-0.26171613
take,0.2709396,-1.0018362
wicket,-0.6729847,-0.020429512
one,0.74284714,-0.080282316
captain,1.2940584,0.17452575
second,0.36517447,1.6180867
four,0.445409,-0.24585426
last,1.307239,0.48529992
three,0.8404186,0.035059
player,0.5448417,0.6003987
win,-0.10851489,0.2203263
also,0.11887739,-0.40962926
year,-0.48736078,-0.18414077
game,-0.7183343,-0.26071885
new,1.2926688,-1.1619508
india,0.4658074,0.036720686
time,-0.88184154,-1.8975526
get,-0.57750756,-0.08181899
international,-1.0692468,-0.9001594
six,0.06952884,-0.3040109
series,0.18603995,-0.025992285
go,-0.07392547,-0.18166581
score,0.20925207,0.30796745
final,0.14403498,-0.14710353
would,0.29654136,0.018419618
day,-0.50726706,-0.9686957
come,-0.35392427,0.114669286
well,0.43920106,-0.18772924
sri,1.7426491,-0.066608004
australia,-0.18563503,-0.5293976
bowler,0.8522011,0.027151987
good,0.42422312,0.36321425
side,0.6969248,-0.11604269
start,0.014943548,0.2065701
back,0.61594063,0.06756213
lanka,6.0342393,0.6467771
give,0.19536754,-0.36958578
south,5.6094503,0.5112929
twenty,0.45820722,-0.9770257
mohammad,-0.301998,0.547376
tournament,-0.6106171,-0.30102155
cup,-0.8340831,-2.935939
zealand,0.56736183,4.4201665
five,0.45972893,0.06714505
lead,0.09597484,0.39321005
lose,0.2764098,-0.7843407
west,5.293923,-3.5263617
could,-0.016501091,0.4069316
third,0.93606293,1.2385472
ali,0.18051751,-0.24299884
set,-0.5074975,-0.3918796
see,0.48605776,0.045010228
khan,0.14347632,0.080010734
amir,1.1865876,-0.020540787
not,1.2669533,-1.8534403
th,0.07792942,0.7799477
bowl,-0.28924844,-0.0056398683
innings,-0.61667764,-0.83910704
early,1.1629883,-0.54563564
yearold,-0.4474115,-0.13378082
africa,1.611301,-5.171269
top,0.40999693,-0.29960454
end,0.59727347,0.6147702
batsman,0.48461398,-0.98421395
add,0.5106641,-0.18317455
bat,-0.19344072,-0.5283415
home,-0.0036167023,-0.0385693
indie,5.688994,-3.084913
tell,-2.4861407,0.73765326
open,-0.14698039,-0.52004665
leave,0.09266054,-0.21950623
over,-0.6666307,-0.25465965
champion,1.2295446,0.75596094
board,-1.3242149,-0.5488838
victory,-0.36527035,0.35778683
group,-1.4807563,-1.378319
coach,0.13790782,0.8946112
league,-0.14044404,-2.1675467
look,0.79387534,-0.8143711
former,-0.053839214,1.1783533
since,-0.046178486,1.2393289
united,-0.16684997,-1.0862638
catch,-1.2983116,0.6283098
include,-0.17975338,-0.2264208
next,1.621563,0.22126257
follow,0.6046306,0.49511063
return,0.75762445,-0.45403782
need,0.85889894,-0.21895257
tour,-0.22150308,0.009710992
host,0.5755873,0.3298607
title,-1.567791,-1.1791791
do,1.4790044,6.12367
goal,-0.9382304,-0.96795124
icc,0.7182185,0.7380363
place,0.21267731,0.14496122
de,3.9178052,3.6638496
minute,-1.3730141,-0.5024412
help,0.22197668,-0.014661035
beat,-0.29005775,0.13812289
hit,-0.41670057,0.00997209
fast,1.5083529,-0.14043003
month,-0.72314197,-0.16522413
stadium,-0.3767141,5.113445
number,-0.6400466,0.08706535
reach,0.11475713,-0.11889439
