word,x,y
<UNK>,-0.9309553,-0.954977
say,-0.39144057,0.47551987
first,-0.34940383,0.37553647
test,-0.714826,0.3536722
team,-0.74813265,0.21766697
match,-0.5420665,0.40721375
cricket,-0.6806504,0.4509071
england,-0.80685174,0.19914383
pakistan,-0.5387621,0.33188486
play,-0.6277681,0.26107365
world,-0.52268904,0.18594229
two,-0.5785388,0.44758615
run,-0.5580235,0.20420852
make,-0.6997385,-0.14898434
ball,-0.7903343,0.051474847
take,-0.5297292,0.5202532
wicket,-0.67221546,0.17164274
one,-0.7171023,0.29576075
captain,-1.0884048,0.38906062
second,-0.62167156,0.60184765
four,-0.38032797,0.57085025
last,-0.7468467,0.43511805
three,-0.46128666,0.2892159
player,-0.7292365,0.69074005
win,-0.40106738,0.09778068
also,-0.47985247,0.76372445
year,-0.5996107,0.9360204
game,-0.9092315,0.5041121
new,-1.3563012,0.042671263
india,-0.575995,0.5089647
time,-0.6401831,0.6826584
get,-0.63395095,0.5304931
international,-0.68663955,0.15519565
six,-0.7106885,0.5997177
series,-1.0505139,0.21659838
go,-0.83563507,0.27166453
score,-0.6933555,0.05744776
final,-0.7066853,0.60344917
would,-0.64112043,0.8135907
day,-0.8822269,0.6248829
come,-0.47615227,0.39041445
well,-0.5233028,0.52691287
sri,-1.3556445,0.29813683
australia,-0.8963016,0.23874922
bowler,-1.3876333,-0.55139
good,-0.8208329,0.27153364
side,-1.060711,0.3092647
start,-1.1938043,0.7758204
back,-1.0840647,0.26791975
lanka,-0.34657425,-0.116497055
give,-0.49913254,1.4214578
south,-1.6298714,0.24951823
twenty,-1.0988698,0.1281534
mohammad,-1.0118247,-0.43650284
tournament,-0.52838045,0.6845854
cup,-0.83831704,-0.04755761
zealand,-0.5237201,1.2271199
five,-0.92366034,0.4609639
lead,-0.87170076,2.1363525
lose,-0.8142073,-0.024591355
west,-0.9261169,0.88113725
could,-1.0541421,1.2435412
third,-0.5086943,0.5491109
ali,-0.22911751,-1.3708494
set,-0.71362466,0.9234623
see,-0.9974387,1.4966968
khan,-0.6862543,-1.2531885
amir,-0.8588635,-0.8981325
not,-0.8990033,1.4305317
th,-0.47854114,0.3641073
bowl,-1.3213603,-0.5773199
innings,-0.957523,0.23511533
early,-0.8092027,0.19559163
yearold,-0.31446525,-0.31484985
africa,-0.5150319,-0.046107825
top,-0.54406685,-0.29936317
end,-1.4553838,1.2879463
batsman,-2.2734628,1.3883296
add,-0.574115,-0.07507244
bat,-1.8576694,-0.18736167
home,-0.4408858,0.8882383
indie,-0.765729,0.48743963
tell,0.51895404,0.66551113
open,-1.1449372,0.81243354
leave,0.05821915,1.1155084
over,-1.4853047,-0.07888191
champion,0.013751683,0.41205975
board,-0.43589002,-0.19999328
victory,-0.58609504,0.3169429
group,-0.40990144,0.17429452
coach,-0.7390344,-0.8737201
league,-0.4512577,0.1475377
look,-0.3413145,0.6176231
former,0.31716898,0.27993736
since,-0.7414555,1.3301344
united,-0.91578263,1.0594485
catch,-0.6851877,-0.32583123
include,-1.4873493,-3.565472
next,-0.65863943,0.43564248
follow,0.41787183,3.6251104
return,-0.122596174,-0.12915716
need,-0.9918613,1.653815
tour,-1.5654231,0.049840968
host,-0.8844577,0.7555353
title,-0.28040156,0.19072096
do,-0.6291811,-0.5715397
goal,-0.3800749,0.2562667
icc,0.0019590582,0.048825067
place,-0.83698326,1.9438728
de,1.0974379,3.8328922
minute,-0.09796667,-0.31289092
help,0.06272366,-0.41623178
beat,0.44380733,0.6301951
hit,-0.25331354,-0.9101596
fast,-0.88930863,-1.480808
month,-0.92678756,2.9300337
stadium,0.535539,2.2912233
number,0.59218603,-0.16959949
reach,-0.7724181,-0.2942486
put,-0.88446695,-0.20315643
become,-0.7447654,-0.45133364
sport,-0.9198894,-2.1425965
like,-0.8831801,0.89274406
great,-1.0920935,0.7401459
point,-0.78071755,0.7262914
week,-1.0690587,1.4974397
record,-0.11130475,0.3584533
bangladesh,-1.2647825,0.31988463
national,-1.8006741,-3.6292465
face,0.6638201,0.35875612
indian,-0.04269225,-0.9491015
defeat,-0.37809905,-0.386446
hope,-1.1608322,2.4065526
seven,-0.81417537,-0.32420763
think,0.07004764,0.46082976
ban,0.22736749,4.310586
show,-1.2845402,-1.6464356
want,-0.6108081,1.3264645
work,-0.46333218,1.194279
fourth,-0.10780393,0.9032757
eight,-0.6436238,0.2920444
big,-2.0902874,1.4402189
man,-0.80800545,-0.3679336
hold,0.101473875,-0.100384064
head,4.39557,6.603008
we,-0.5631842,1.4642012
injury,-0.0070155156,-0.1476579
opener,-1.015399,-0.8516029
squad,0.38586617,1.8987534
know,-0.19881095,0.5256649
olympic,0.3482259,3.5681932
bring,-5.0921636,-0.5356855
fall,-1.179984,-0.73674965
country,-0.6137084,0.8939738
opening,-2.5291758,0.043059297
toss,-1.0061793,-0.64546424
break,-0.08545663,0.57062757
pcb,-0.2631755,-1.8254099
stand,0.29693273,4.2602186
remain,-3.8771055,-2.0080621
chance,-1.7783926,2.9498112
high,-0.544284,0.5411644
another,-1.1587095,0.60921556
keep,-0.47491437,1.7960498
way,-0.41214544,1.6816348
target,-1.9995506,-0.65541315
cook,-1.3637966,-0.999103
claim,-2.4273074,-1.3101572
finish,1.6068149,5.7785754
long,0.25356296,2.1200697
fan,-0.4181852,0.0212574
later,-1.3559682,0.5982387
still,-1.407913,0.49013147
club,0.1006784,-9.388819
spinner,-3.104234,-3.3638186
sunday,-0.67486775,1.4509546
century,-2.239694,0.6065642
bowling,-3.582899,-3.373788
lot,-0.99627787,1.3061432
total,-1.1195798,1.2975825
