word,x,y
<UNK>,-1.6072482,-4.503634
say,-1.7268775,0.07170275
first,-1.558066,-0.3010077
test,-1.4877329,0.13610472
team,-1.8694494,0.29714292
match,-1.6349014,-0.02492424
cricket,-1.751239,0.34152067
england,-1.6580881,0.46631023
pakistan,-1.5797831,0.11421393
play,-1.4242253,0.026144404
world,-1.5141469,0.27136135
two,-1.5940185,-0.19814898
run,-1.6811671,0.2938084
make,-1.7257825,0.017224215
ball,-1.7938598,-0.041136198
take,-1.6538554,-0.17641035
wicket,-1.6112254,0.10997751
one,-1.8886596,-0.09456993
captain,-1.9962345,-0.7352009
second,-1.652498,0.23336804
four,-1.4540914,0.008856105
last,-1.7279813,-0.029085914
three,-1.4585212,-0.028828604
player,-2.1392026,0.09811712
win,-1.7204415,-0.2188883
also,-1.6089028,-0.14399056
year,-1.8050847,0.11119194
game,-2.0425246,0.012850862
new,-1.9706848,-0.55065763
india,-1.7939935,0.029068125
time,-1.8452542,0.36319706
get,-1.7666186,0.23405075
international,-1.5412469,-0.08926444
six,-1.4230556,0.03980216
series,-2.5336535,0.029733526
go,-1.8261043,-0.20701581
score,-1.2002538,-0.03403578
final,-1.7439666,-0.08612844
would,-1.8095107,0.167517
day,-1.7374161,0.25746533
come,-2.124629,-0.5854688
well,-1.6650057,-0.2500508
sri,-2.229648,-0.18072505
australia,-1.8189423,0.31656682
bowler,-2.4109914,0.10607125
good,-1.6373451,-0.07442206
side,-2.3779979,0.9286385
start,-2.3999696,0.7157301
back,-2.4091585,-0.036265813
lanka,-0.84218115,0.15177223
give,-2.1621134,1.1000546
south,-2.272272,-1.2923071
twenty,-1.9425151,-0.4281611
mohammad,-1.8295542,0.09562363
tournament,-1.9143937,0.5628013
cup,-1.9815791,-0.5838278
zealand,-1.4560907,0.24489889
five,-1.618703,0.06257255
lead,-2.2313726,-1.607416
lose,-1.9559944,-0.71566916
west,-2.3790162,0.45438188
could,-2.3312767,-0.32761055
third,-1.4031918,-0.357264
ali,-2.206481,-2.318679
set,-1.8569989,-0.7265065
see,-2.23246,-0.847467
khan,-1.6321225,0.74694353
amir,-1.909819,0.3839411
not,-1.9452386,0.0044755433
th,-1.5945212,-0.095302805
bowl,-1.6040971,0.20108561
innings,-1.7234641,0.07755933
early,-2.138667,-0.5220896
yearold,-7.696874,2.2310047
africa,-0.84264547,0.19745632
top,-1.4544488,-0.5814808
end,-1.5807734,-1.4384284
batsman,-1.7485025,4.8675585
add,-2.255535,0.05584505
bat,-1.7590234,0.6507397
home,-1.7226703,0.38489315
indie,-1.4267548,-0.80064094
tell,-6.865,3.5118206
open,-1.7817674,-0.18525635
leave,-1.7647301,-1.597
over,-1.8448578,0.39150617
champion,-1.873962,-0.50298744
board,-0.855427,-2.6268945
victory,-2.0657132,-0.20266332
group,-1.3572215,0.034340993
coach,-2.1808739,-0.72097003
league,-1.8394562,-0.23155951
look,-0.43491343,2.028323
former,-2.1669445,-1.2319965
since,-2.4361706,-0.5260048
united,-2.0480528,0.5057345
catch,-2.4104667,0.22118782
include,-1.2662714,1.7648486
next,-1.6884815,-0.4054507
follow,-6.366789,-2.2010467
return,-1.8252447,-1.4376459
need,-1.868623,-0.06394647
tour,-1.915204,-0.89664406
host,-1.8289955,-0.5608785
title,-1.3171049,-0.3026332
do,-1.1728642,0.56737506
goal,-1.278836,0.77927923
icc,-1.060182,0.73230416
place,-2.462674,0.47754404
de,-0.95788234,0.40414718
minute,-2.3035698,1.5820365
help,-1.2733431,-2.4268832
