word,x,y
<UNK>,0.15899098,1.7758514
say,-0.8938606,1.3142754
first,1.0818138,1.8545175
test,2.0747738,0.83413506
team,0.4532524,0.28242016
match,0.9548876,0.2806619
cricket,0.97748744,-2.2015
england,1.9194394,0.790275
pakistan,1.4539111,-1.2570602
play,0.049094386,1.300544
world,-0.07168296,-0.1538971
two,1.0178813,2.2228155
run,2.732006,2.8851504
make,1.5873247,1.5555547
ball,2.1458058,4.3625484
take,1.234542,1.9193596
wicket,2.9762428,2.4740198
one,1.2415931,1.3128511
captain,1.971324,1.150001
second,1.3698822,2.454973
four,2.2131152,2.9505577
last,0.42374942,1.0971805
three,1.6684266,1.9933563
player,-0.29702124,1.0297037
win,0.57644176,1.273189
also,-2.7154677,0.29821083
year,-0.45893335,0.37623778
game,-1.2225947,1.6835909
new,2.5230322,0.87961656
india,1.4493705,-0.7281785
time,-0.42393273,1.9105117
get,-0.67907214,3.0144234
international,1.0911928,-0.5489741
six,3.4564836,3.8400412
series,3.5808048,-0.24289119
go,-0.75940776,2.7901247
score,1.6279895,4.778528
final,1.0910872,0.504835
would,-0.77136296,1.0888765
day,0.8984526,1.1908996
come,-0.10406808,2.3541522
well,-1.1904025,2.6167033
sri,3.4307003,0.6377269
australia,2.1721869,0.58267343
bowler,1.8838277,1.4853218
good,-0.31016198,1.9451417
side,0.6005868,1.1121725
start,0.36638796,2.3205254
back,-0.019248664,3.6801658
lanka,3.476145,0.75169957
give,0.58638054,2.907193
south,2.6644483,0.074063584
twenty,0.78214717,-1.0551367
mohammad,-4.2739944,-6.4530854
tournament,-0.03032902,0.36658406
cup,0.099498615,-1.3338083
zealand,2.954505,0.8128914
five,2.5663257,2.5164855
lead,1.804611,1.1177216
lose,1.2527858,0.84364706
west,2.822819,-0.95562005
could,-0.17006543,2.3315363
third,1.6037837,2.5094988
ali,-4.5085206,-4.6472206
set,1.3994844,2.4452267
see,-0.12504534,2.1021736
khan,-3.7463017,-5.7596955
amir,-3.0836804,-4.215668
not,-3.4816475,2.391317
th,1.5342377,3.306693
bowl,1.3113258,2.25615
innings,4.1631026,3.4611344
early,1.1568965,1.4831394
yearold,-1.3990533,0.4990525
africa,3.0622602,0.10693132
top,0.9935316,1.6241572
end,0.8761077,3.053908
batsman,1.653457,1.2315258
add,-0.7354796,2.13554
bat,2.817392,1.8666748
home,0.8225435,2.9779267
indie,2.9552138,-0.9706597
tell,-2.5642915,0.85028887
open,-0.8356159,0.3943064
leave,0.6093495,3.2654018
over,3.4727705,2.7817183
champion,-1.4194412,-0.54091066
board,0.4063494,-4.3780713
victory,1.2081844,1.4084083
group,0.04104217,0.20005327
coach,-0.6806446,-0.1519936
league,-0.7329697,-1.5317502
look,-2.1003828,2.2799757
former,0.58682305,-1.7659732
since,0.72823143,-0.057150934
united,-0.83001655,-1.1829685
catch,3.743391,5.708343
include,1.5390575,1.3805172
next,0.29629824,0.095034905
follow,0.9932731,1.2852354
return,1.8743439,0.040306468
need,0.1930729,3.1710148
tour,2.536193,-0.7218512
host,2.238534,-0.037257176
title,-1.3528874,-0.38990456
do,-3.8652973,2.5400069
goal,-0.5511063,5.3959775
icc,1.03356,-3.782467
place,-0.11370971,-0.3936783
de,-5.122348,0.32277066
minute,-0.22887343,5.99546
help,2.259744,2.8227284
beat,-1.0491248,0.26081648
hit,2.249744,5.958729
fast,2.06451,1.4978073
month,-0.68367374,-0.85664886
stadium,3.6322656,-5.002778
number,-0.26509887,0.20314994
reach,1.827537,3.2620282
put,0.13966776,3.4275143
become,0.8205292,1.4498264
sport,-2.5396209,-1.035529
like,-2.3556647,3.281465
great,-1.7963322,0.645043
point,-0.096928366,1.1856587
week,-0.5819096,0.59427273
record,-1.638126,-1.036499
bangladesh,2.4190125,-0.30457872
national,0.069449626,-2.7612448
face,-0.1913054,1.4380833
indian,-0.07047584,-1.8324652
defeat,1.2188256,0.98276645
hope,-1.8742504,1.1459274
seven,3.2090867,3.2936924
think,-2.8193638,2.6860254
ban,-1.9787321,-3.8238626
show,-1.3388962,3.1724586
want,-1.794907,2.0646365
work,-1.7651141,2.4795103
fourth,2.4606476,3.1178362
eight,2.9749343,3.5356824
big,-0.71208113,2.3467064
man,0.43843713,1.7768625
hold,0.33132032,0.99967766
head,-0.014733928,4.1861753
we,-2.3489678,2.7096279
injury,0.043844108,4.051895
opener,2.882169,2.4875667
squad,1.264436,0.0214385
know,-2.6135137,2.0160823
olympic,-4.597217,-0.8818405
bring,0.89857787,2.9750266
fall,3.2416782,5.2074385
country,-2.0314767,-0.6842807
opening,1.781962,2.4359415
toss,4.163985,1.470922
break,0.7220694,3.2530072
pcb,0.81521887,-4.7250643
stand,4.20945,4.1625915
remain,1.4563755,1.220207
chance,-0.978061,3.8884473
high,3.2950175,-2.1838288
another,0.68725663,2.3320622
keep,-0.97004336,3.8954723
way,0.0078114253,2.1833072
target,3.385647,2.4276907
cook,4.825019,4.487095
claim,1.5741183,1.7241093
finish,1.9681416,3.3987484
long,-0.4652516,2.3052034
fan,-1.1905252,1.1279153
later,0.39571518,5.939123
still,0.036158144,2.6670115
club,-2.3305564,-1.0134271
spinner,-1.4984826,-7.5168214
sunday,0.45943153,0.8399796
century,4.812871,3.9943757
bowling,3.162843,1.7985048
lot,-3.7364542,3.5294025
total,3.462392,2.8048594
friday,1.018426,-0.062669
james,4.5295434,5.992695
miss,0.42972842,1.3684032
right,-2.02381,4.5172753
australian,-0.8409811,0.2789332
attack,0.0318327,2.6290853
oneday,4.92005,-0.5537819
s,-4.6042576,3.2622304
super,-0.1532178,-1.488486
unbeaten,3.346317,3.9528487
batting,2.769992,-1.5156516
million,-3.0719297,-1.6814598
strike,0.8794435,5.34451
pakistans,1.2872334,-1.1752975
much,-1.1801149,2.2878087
shah,-3.6030908,-4.2181463
report,-0.4228073,-3.8183033
feel,-4.122171,1.8253169
change,0.44664866,-0.11107171
delivery,3.378792,4.8999047
performance,-1.8205318,-1.9989586
afridi,-3.0112662,-6.934485
ahmed,-4.694592,-6.873353
thursday,-0.4142681,1.3337717
round,0.64920545,2.751367
dismiss,3.876427,4.6279244
ahead,0.76115096,1.3255081
try,-2.1569235,3.0572197
season,0.16157474,1.360029
career,-0.18964158,1.9480689
root,4.6672,5.1342316
behind,0.7515191,2.2138557
lord,4.375373,-0.86040413
decision,-0.07534519,-0.30514073
chase,3.4938357,2.3800502
part,0.023972109,0.7257974
move,0.72888875,1.6384616
close,6.1686883,4.411609
chris,5.162759,6.193018
leftarm,-1.6645265,-7.6207995
fail,0.5167854,1.7839906
send,1.1906056,1.4736607
field,1.404678,1.1985562
france,-5.0572877,1.4235013
stage,-0.38567296,-0.7475389
rio,-4.424712,-0.63648164
I,-3.2583365,3.304636
security,2.7322903,-3.7719195
event,-0.22951607,0.19732608
call,-2.0854046,-1.1396241
pace,2.5190566,1.9764898
use,-2.151318,3.6625364
begin,2.0266407,0.10524367
ground,1.2510599,0.8228671
turn,-2.0318167,1.6422197
many,0.72880346,0.6269428
find,0.36026987,2.6143332
odi,4.573579,-0.26845792
double,0.8052574,1.8369166
chief,0.6632211,-5.3232512
expect,-0.7719186,0.40330362
name,2.9429815,-1.4641805
even,-0.46735072,2.265401
football,-2.470954,-0.77223927
saturday,2.3479035,1.0661834
championship,-1.5782516,-1.780978
late,0.7578802,1.9040697
islamabad,7.2875867,-0.65498847
really,-3.5829136,3.3105311
serve,-1.5234622,1.3340548
however,1.2384428,1.7654203
support,-0.94136184,1.196377
semifinal,-1.1425154,-0.68413
euro,-5.1130495,1.2418904
may,0.2024854,1.4969212
medium,-2.0252404,0.17428358
david,4.97537,6.834593
pitch,0.81782854,1.7317433
people,-2.5314808,-1.7578971
complete,3.3863096,3.604967
grand,-5.2603254,-1.4478462
already,-1.3199934,-0.21536954
around,-1.8768616,2.4930458
half,1.1459786,3.0254564
winner,-1.1085848,-0.73153347
major,-1.5674832,-1.2359437
away,1.3427324,3.5832453
due,5.0083766,1.1146019
nine,4.4328313,3.0974348
fight,-4.7794747,2.4418185
hard,-3.038289,3.5017736
asia,0.13423057,-2.2163837
form,0.45456654,1.8781497
edge,2.9601138,5.9482574
monday,1.8812835,0.24356319
never,-2.7321463,2.1289988
committee,-0.39903516,-4.5093913
decide,1.5141709,-1.7633338
shahid,-3.045797,-6.997002
draw,-0.27930868,1.1932946
slam,-5.0813284,-1.4395555
pick,4.785043,-8.253431
short,2.769338,5.567293
tuesday,1.753864,-0.56014556
replace,0.47105566,1.6254312
zimbabwe,4.414897,1.4412488
old,2.667865,-1.5756565
smith,0.6830494,1.3370838
shot,0.5804136,4.893272
loss,5.0367327,1.6016817
wednesday,-0.4196014,0.7656567
president,-1.2189906,-4.2645364
always,-2.34905,2.9877858
continue,-0.13786225,1.4972564
boundary,4.342775,5.1286793
tennis,-1.3403232,-2.1432164
woman,3.9790406,-1.5976814
announce,0.81532454,-1.3805821
allrounder,-2.698686,-5.6674657
fifth,1.8852966,2.8448381
debut,4.675577,0.6298161
hour,-7.0674095,1.9344358
hand,6.6017585,0.97338957
skipper,2.1877027,0.9472358
anderson,4.5099664,5.88711
level,0.43850386,0.69384116
drop,-2.5719607,-1.7485402
real,-6.2138734,2.9025843
muhammad,-4.633432,-5.2969475
provide,0.78172445,2.5163782
session,1.3647312,2.1872842
singh,0.41302478,-9.8339205
court,-2.524501,5.427309
french,-2.2391055,-0.77435267
march,0.54912955,-1.5507114
official,1.1949927,-4.893681
bairstow,4.456556,5.31798
result,4.331815,1.3311516
star,-2.1002123,0.13808717
messi,-6.807794,2.6026182
city,-2.466094,-0.36285076
join,0.7915643,1.6822528
order,2.4796574,0.09459049
post,3.4134192,1.6264951
full,2.879886,6.7591543
ronaldo,-6.2746143,1.8673422
king,7.741863,-0.24442951
though,4.415492,2.3002205
broad,4.7827353,5.5691643
condition,-2.2389455,2.443283
pakistani,0.6743228,-1.6867626
m,-3.322678,3.3796275
receive,-0.47993314,1.4735961
women,1.6973853,-3.401236
cricketer,4.275656,-3.1620958
thing,-3.4802103,2.9134386
young,-0.92407995,1.4866201
figure,1.451049,2.1743014
partnership,4.6106877,4.092002
forward,-0.5639497,1.9761816
past,-0.17712343,2.2740102
argentina,-3.5895872,-2.0230603
wahab,-4.3888006,-6.4189334
without,0.55472934,1.5523387
mark,4.213643,2.3764997
suffer,-0.43641633,1.3261431
williams,-6.5492234,0.6898684
kohli,1.4058453,-9.669067
rule,-1.0366516,-2.8528998
struggle,0.61515695,1.8960705
joe,4.7332087,5.1136146
