epoch,loss
1,7.392635120119927
2,6.719447859163758
3,6.494304815691866
4,6.35409843564717
5,6.250518162910233
6,6.169732730809042
7,6.103810659207263
8,6.04991064931022
9,6.00426204751199
10,5.965202596002453
11,5.934522522797864
12,5.905679881551627
13,5.882504999169273
14,5.861858574289454
15,5.84461208354172
16,5.828916166747984
17,5.8155344431927025
18,5.804094067971367
19,5.792849742421985
20,5.783616265969106
21,5.7756112069260706
22,5.767862506198674
23,5.762136162723918
24,5.755619259998535
25,5.750230865366453
26,5.7449998085333585
27,5.740327990585859
28,5.736259505611541
29,5.731465768635193
30,5.727864782985899
31,5.72530610466692
32,5.721788113458298
33,5.71856965993024
34,5.715865090233071
35,5.713762570298333
36,5.710647944897073
37,5.708801601362927
38,5.705866133018251
39,5.704348422416568
40,5.7016839687085215
41,5.699910562036902
42,5.6981659826979545
43,5.69584034027091
44,5.694665551565336
45,5.6938018615208525
46,5.691527306928059
47,5.690071302470511
48,5.688709469115632
49,5.686948821171163
50,5.686064855134469
51,5.68503414952528
52,5.684156814384015
53,5.683331407845514
54,5.683266471717787
55,5.68197106710874
56,5.681689637696455
57,5.6802824464515655
58,5.681059928914835
59,5.680187356947098
60,5.679392550649297
61,5.679035241279648
62,5.6789072725586704
63,5.678660569765128
64,5.678034427085483
65,5.676880129517588
66,5.6773396902650735
67,5.677417493705293
68,5.6764526485325115
69,5.676461760992878
70,5.676571593598853
71,5.675809288072157
72,5.675789624674099
73,5.675186593998193
74,5.675628883364246
75,5.674954025593669
76,5.675380477397619
77,5.674386242320855
78,5.6752286355628945
79,5.673885201904908
80,5.674064118585203
81,5.673686370733497
82,5.674349839531912
83,5.673320609090215
84,5.673661014925204
85,5.672819236302533
86,5.672972687205295
87,5.673277148422756
88,5.673546868946223
89,5.673562893570798
90,5.673021523539171
91,5.672842870238244
92,5.67242795430214
93,5.672927798760404
94,5.67304334331995
95,5.672861249885497
96,5.673169051562094
97,5.673003523214916
98,5.672999668384616
99,5.673074178992035
100,5.67263352829593
