epoch,loss
1,19.38478881405239
2,19.100731479898673
3,19.10066421162945
4,19.082896859544206
5,19.101329317047476
6,19.102323028293274
7,19.08237488353719
8,19.09958649290911
9,19.084056446424608
10,19.08266490144671
