epoch,loss
1,6.948974100549845
2,5.44539911529115
3,4.7062708937233815
4,4.183135113223791
5,3.7800293545082515
6,3.4548173631646697
7,3.1857499941553504
8,2.960816740115415
9,2.7683380947978393
10,2.6016770752641296
11,2.4559798494028504
12,2.3301437117431503
13,2.215294067016922
14,2.1161758489038944
15,2.027172703834865
16,1.9472891968884687
17,1.8778061213971968
18,1.8133213106314616
19,1.756493271269849
20,1.7030951299902555
21,1.6578591896742283
22,1.6153887956348822
23,1.576971143681255
24,1.5424341450554906
25,1.51140563385837
26,1.481335828243092
27,1.4538664803110322
28,1.4293933655806303
29,1.4063580945061307
30,1.3847521428904863
31,1.3656844614366392
32,1.3463970655969137
33,1.3298245250968745
34,1.3122734888586671
35,1.2972848015310505
36,1.2830714223103377
37,1.2700074274262632
38,1.257743297717439
39,1.2455468684258644
40,1.2347345338801663
41,1.2242527255295061
42,1.2127302837827818
43,1.2036372152576853
44,1.1940757809581335
45,1.1847171628743123
46,1.175731522995129
47,1.168359834711537
48,1.1603362833181605
49,1.1523582432210138
50,1.145313417672391
51,1.1388387755904135
52,1.1320102866722963
53,1.1261351850609138
54,1.118777560289143
55,1.1128119412967108
56,1.1076414388659908
57,1.1034019768328065
58,1.0954364378231334
59,1.0914806384793603
60,1.0865808185973431
61,1.0823154765121512
62,1.0769782450209755
63,1.0721483426980154
64,1.0690397508710254
65,1.06417991909653
66,1.0599478370402766
67,1.0561509793187682
68,1.052110264418156
69,1.0477283013813672
70,1.0451199514001206
71,1.0410812098853266
72,1.0360426977799113
73,1.034915163676981
74,1.030508013668226
75,1.0270653437305566
76,1.0239772499807613
77,1.0209705007463685
78,1.0181215982407392
79,1.0146121689404244
80,1.012516440145472
81,1.0090168078031165
82,1.0063809005552697
83,1.0043488708585886
84,1.0013514951167177
85,0.9982375100593578
86,0.9959922089716348
87,0.993650149456516
88,0.9932477823042102
89,0.9888915686745187
90,0.9867132151459749
91,0.9846266896043671
92,0.9824293102414972
93,0.981227376220519
94,0.9787253771820458
95,0.9764282807369221
96,0.9755811500487603
97,0.9730899795431291
98,0.9709755498776628
99,0.9690718563423011
100,0.9672542002704557
