epoch,loss
1,8.820153040044447
2,7.95517021432862
3,7.4769023129397345
4,7.323419298967132
5,7.235765846793914
6,7.161229767153025
7,7.091858531507994
8,7.0236125041151904
9,6.955894666559556
10,6.890402624369277
11,6.824952071889892
12,6.7613675569939184
13,6.699385818618033
14,6.639869069809194
15,6.581247579716051
16,6.525657944057299
17,6.471747151421159
18,6.4203027941076956
19,6.36883812304348
20,6.32006030436367
21,6.273019457717076
22,6.226571831251959
23,6.1820512232573135
24,6.137876995994002
25,6.095277508201502
26,6.053563338716317
27,6.0123765175909645
28,5.97318970272913
29,5.933502573491363
30,5.895250511291387
31,5.857748257839466
32,5.820992111854846
33,5.784941026316885
34,5.750386815546723
35,5.714818758732828
36,5.680971559051358
37,5.647452739193616
38,5.614879322783722
39,5.582563274046954
40,5.550075349295535
