epoch,loss
1,8.39417108404002
2,7.577105077247253
3,7.430524398286912
4,7.3641755709156715
5,7.333006845797715
6,7.314990382569833
7,7.302099461193668
8,7.295442924291605
9,7.29180940273529
10,7.28504498635386
11,7.285074569090846
12,7.281834951951037
13,7.282307890438952
14,7.282130540024789
15,7.2800325725653705
16,7.279500767369233
17,7.279359085171031
18,7.2775140325723395
19,7.278826499579312
20,7.275090924475768
21,7.27895564893904
22,7.276518486431744
23,7.27847660391139
24,7.27641286835125
25,7.278374104173105
26,7.277259808434501
27,7.277202338419036
28,7.279344516729309
29,7.274974524974823
30,7.277509533130434
