word,x,y
<UNK>,2.4641268,-0.03741644
say,2.1313896,2.1885798
first,-1.1781878,-2.2936265
test,-3.9958937,2.2344642
team,-1.8509655,0.1122612
match,-3.2184794,2.8597486
cricket,3.834621,2.3790832
england,-2.2657979,-0.5730158
pakistan,-0.36426008,3.2135596
play,1.6341516,3.32371
world,-1.860766,2.2077417
two,-3.238108,1.5910308
run,-3.2315278,-2.0586784
make,-3.449845,-0.7712473
ball,-2.0055783,-0.6097427
take,-0.70797014,-2.616951
wicket,-3.4971018,-1.4811004
one,-2.366739,-3.356281
captain,-4.4924145,-2.1358294
second,-3.0001457,0.4216852
four,4.5030856,-0.6524033
last,-0.76845014,-1.3541682
three,-2.5537667,-1.2946591
player,-0.9655057,2.3667758
win,-2.6373858,-2.3174703
also,3.551206,3.0091336
year,4.5884285,-0.26931208
game,-1.9717839,0.70663625
new,1.1795176,-4.1835566
india,2.2096746,3.9696286
time,3.6875103,-2.0534546
get,0.07466915,-2.9678175
international,-3.146065,1.8132353
six,-4.027482,-1.8559088
series,-3.5348475,-2.2327218
go,4.2597537,1.6475831
score,-2.785402,-0.57562447
final,2.781907,0.7650804
would,0.5742408,3.1021237
day,-3.7513168,2.350702
come,-1.1682587,-2.6972742
well,4.34007,2.4488847
sri,-3.7584503,-2.7458658
australia,-2.2024357,1.4833404
bowler,-1.7241824,1.4342247
good,-1.2991531,-0.17388603
side,-1.018735,2.3871093
start,-2.2139425,-2.9353323
back,2.445376,3.9212418
lanka,-3.8995118,2.8053102
give,-1.1570865,-2.3670232
south,-1.6678157,-3.1482792
twenty,-0.4278774,-3.093292
mohammad,-4.587284,-1.4927455
tournament,2.5846734,3.3668544
cup,1.903836,4.3638034
zealand,2.8687057,-3.697836
five,-3.1982567,0.10452642
lead,-2.210522,0.22921015
lose,-0.78089184,-3.630825
west,-2.4512362,0.5103634
could,3.1143227,1.1848977
third,-1.219003,-2.9678924
ali,-4.4422197,-1.6015792
set,-1.492175,-4.0114408
see,-0.6115744,-3.8664837
khan,-4.4263387,-2.1909075
amir,3.1667483,-2.9378417
not,0.97680026,-4.5622473
th,-0.85863006,-3.457784
bowl,0.08835009,-4.283903
innings,-2.5072637,-0.60865283
early,-1.3837489,-2.1524305
yearold,1.9407369,-2.2834487
africa,1.0697496,-4.450134
top,-2.031882,3.1538255
end,-2.5847547,-1.031714
batsman,-1.6011416,0.5135003
add,0.38727626,4.4135427
bat,-3.2664096,-3.657302
home,-1.6652961,-1.6680496
indie,4.438472,-2.5525854
tell,3.9068563,-2.0218637
open,0.88324326,-1.0707703
leave,3.3805594,0.636006
over,-0.98227483,-0.16145273
champion,2.8211706,-2.3101652
board,2.3446238,-1.820673
victory,-3.0641572,2.708048
group,1.8018755,3.063535
coach,0.20255157,-3.3714173
league,-1.8698384,-2.3545277
look,0.68161,-1.0429376
former,-2.6650317,-3.3371131
since,2.342605,1.1862257
united,-2.0237017,1.7644066
catch,-3.754788,-1.6669936
include,-3.3642278,-0.36804643
next,-2.450019,-1.9567411
follow,3.6330276,-1.4547477
return,-0.9437773,-1.535679
need,-2.9606142,0.5813131
tour,-3.993431,1.9399662
host,-3.1320798,3.6647618
title,-0.5649411,2.6268299
do,4.3028355,2.5266206
goal,-2.7637193,3.68154
icc,3.3689983,0.97620237
place,-2.2028801,2.5702522
de,-2.918917,1.9576414
minute,-3.14874,2.7251866
help,-0.97086644,-0.066939674
beat,-1.1973597,1.9473957
hit,-1.215342,-3.4979405
fast,-3.6251454,0.3629848
month,2.5969024,-1.168799
stadium,-0.24885148,1.7311217
number,-3.4718373,-2.1802049
reach,-1.5331085,-1.7004662
put,0.9966214,2.4383755
become,3.025089,-0.90148777
sport,4.734668,-0.22935592
like,1.8247277,-0.023391876
great,-0.82460177,4.4084435
point,-3.7297044,3.0359259
week,0.9064932,-1.3613995
record,-1.6625266,-0.5457447
bangladesh,-2.2534661,3.9261756
national,1.4969839,1.8269727
face,1.5348942,3.853227
indian,-2.8928025,2.7614322
defeat,-3.7190387,1.2152727
hope,0.52612436,-4.10319
seven,2.9580853,-1.0198095
think,1.6901143,-1.8195981
ban,1.9003525,-3.3611317
show,0.7522789,0.9076319
want,2.6358144,1.4829346
work,-0.3172079,4.2977233
fourth,-1.3153007,-4.510613
eight,-1.6961529,-0.58066636
big,0.06757038,-0.63515306
man,-1.8574897,-0.7561238
hold,-1.4723831,-2.927204
head,1.4086874,-0.79063547
we,2.5737183,-2.7911513
injury,4.1331115,0.5615698
opener,-3.769707,-0.5423496
squad,-3.1638591,0.6344594
know,-0.6269061,-0.613662
olympic,4.0858784,0.26484346
bring,-1.9719106,-1.585187
fall,-1.4595492,-1.84071
country,2.0204356,-1.1981069
opening,0.7031097,-3.96159
toss,0.933892,3.9595537
break,0.3006164,3.3556066
pcb,-2.8428829,0.85540986
stand,3.3533833,1.9179852
remain,-0.4719895,-3.8662734
chance,-1.0715921,0.7058294
high,-0.85713726,0.6403935
another,1.0041183,-2.7977695
keep,-1.2615517,-0.93688273
way,3.5027642,-2.3597472
target,-4.802926,1.1259918
cook,-2.8918428,-1.1456378
claim,4.1664076,-1.9796258
finish,-1.9774112,0.28614327
long,1.1416653,4.3459067
fan,2.9066,-2.5039032
later,-0.6584623,-3.9075866
still,1.964246,-0.4381305
club,3.7059286,-1.1239206
spinner,-4.46167,-0.69267076
sunday,0.5325524,-1.8411835
century,-3.3174188,-3.154529
bowling,0.64105374,-2.1524537
lot,-1.6489638,-2.1032324
total,-1.8108826,0.17225921
friday,3.4643974,-0.86570483
james,-2.719537,-1.3637093
miss,1.3052008,-0.83305925
right,-0.6320024,-4.0047655
australian,0.6471245,1.2584248
attack,0.3744736,-4.349523
oneday,0.48397014,1.815306
s,-2.9614968,-2.653157
super,0.026653675,-4.0433383
unbeaten,3.8816025,-2.8160884
batting,-2.1589546,2.201205
million,-1.3485724,-4.02556
strike,-3.4364495,-0.79828715
pakistans,-1.7086229,-0.012403582
much,-1.4117907,-1.4078491
shah,-2.7414792,-0.68863016
report,0.3506774,-1.1306947
feel,3.2823837,1.8744527
change,1.8907825,-3.5894375
delivery,-1.6275412,1.8549101
performance,2.4413114,-0.8010618
afridi,-1.2447882,3.6071582
ahmed,-2.517507,3.9378502
thursday,2.6482942,-1.0894442
round,-4.349923,1.69686
dismiss,3.356383,-3.3647795
ahead,-2.252855,1.5920641
try,2.0747795,3.493152
season,0.711237,0.27712515
career,-0.5444313,-0.1460757
root,0.33377552,-5.0609713
behind,-2.3205607,-0.55282336
lord,-0.6660835,-0.65984637
decision,1.0714363,2.7659445
chase,-2.16882,-0.7914106
part,-3.5374632,-2.529771
move,3.11284,1.9788018
close,-0.05772531,4.2785583
chris,-0.7503631,-0.7892465
leftarm,-4.197342,1.0875844
fail,-0.1982546,-2.7438972
send,-1.6528734,-2.8893108
field,-2.2124572,0.63313246
france,-1.6858872,2.6144164
stage,0.28692785,-3.983111
rio,-2.1173806,-4.149938
I,-0.9660237,0.16830303
security,-1.8814298,-3.1263826
event,-2.192297,-0.40407088
call,-0.5483535,1.6607547
pace,-4.4578156,1.8566867
use,1.3571403,0.3197288
begin,-2.8039656,-0.6737596
ground,-0.594857,-3.7487974
turn,-2.7487166,-1.8136622
many,2.1008666,-4.2650356
find,-1.0748992,-3.3626413
odi,-3.152441,3.2944741
double,2.8864806,-1.6163634
chief,0.59900576,-1.85544
expect,1.6089717,1.7461283
name,0.6094937,3.5563715
even,-2.8433523,1.0272406
football,4.5510416,0.04836467
saturday,-1.9099376,0.11142135
championship,2.4348886,2.65613
late,-2.5606465,1.4183588
islamabad,-3.393766,1.1620924
really,0.41834378,-2.94932
serve,-3.6904192,-1.9949546
however,-1.5140052,-0.7632986
support,1.2754674,2.1356766
semifinal,3.4861615,3.0024521
euro,-0.87546813,2.9400554
may,2.2857985,0.13914399
medium,2.8281524,1.1606512
david,-2.0476375,-3.704812
pitch,0.5019559,4.061791
people,3.7939553,0.7852059
complete,-1.6397883,3.7528875
grand,3.096104,2.4878576
already,2.2842433,-1.882877
around,1.41659,-4.04698
half,-1.2370226,-1.4970274
winner,-3.505343,2.5163493
major,1.8142669,-1.0975554
away,2.5166752,-3.3132246
due,-0.19150761,-0.7647953
nine,2.8453097,-3.7716522
fight,0.00916292,3.5138001
hard,-0.40698344,-4.5712643
asia,0.9479035,2.3334167
form,-0.43300584,-2.6071115
edge,-3.423796,0.43562382
monday,-3.394721,-1.661919
never,2.5861762,-2.0356498
committee,2.297053,-0.80785805
decide,4.3664885,0.6770137
shahid,-3.7269008,-0.232613
draw,-2.5004537,-0.33691502
slam,-1.8781178,-1.669627
pick,-1.4677275,-2.9751534
short,-4.124649,-2.4139082
tuesday,3.9441967,2.500019
replace,-1.4171522,-2.0002902
zimbabwe,4.837696,-0.27050096
old,-2.2203782,-1.7974563
smith,-2.2727077,-4.13055
shot,-3.963513,-0.21924372
loss,-1.2570606,2.3929813
wednesday,-4.3377414,-1.3929447
president,2.9898024,-0.37896848
always,-2.202649,-3.5870004
continue,0.7660693,-0.06808402
boundary,-1.75552,-0.57973856
tennis,1.5453256,2.8991306
woman,-3.7908947,1.6638793
announce,2.3263993,1.4471058
allrounder,-2.1170273,-2.997989
fifth,-4.560097,1.4064771
debut,4.463456,0.6097756
hour,-1.9425142,-1.3112173
hand,4.3555784,2.423697
skipper,-1.0981418,-4.6710196
anderson,0.6581452,-4.6651936
level,4.606178,-1.3182969
drop,0.71302414,4.395082
real,1.4716588,-0.7305641
muhammad,-2.6472983,-0.08094662
provide,-3.7345474,-2.596908
session,0.95662063,1.2184107
singh,-3.9090865,-3.4695349
court,3.6856205,-1.63798
french,-4.0856314,0.9284603
march,3.755882,-0.84303296
official,2.9452782,-1.6982177
bairstow,3.3798242,-1.3647195
result,-0.3367738,3.0653834
star,3.4286332,-0.5444823
messi,2.5283253,-0.01042656
city,2.6164665,-1.0370914
join,-1.7481071,1.9707141
order,-1.2423527,4.3925624
post,-0.26579672,2.177475
full,-0.61284566,-1.8760493
ronaldo,-3.279155,-0.3064226
king,1.1460792,2.3671176
though,3.0554855,0.8699393
broad,-0.31446874,-2.0383759
condition,1.0872327,-2.938765
pakistani,2.6300013,0.4411442
m,-1.4646963,3.292427
receive,3.3591578,-1.2065703
women,-4.152694,-1.2073786
cricketer,1.783241,-0.4944435
