word,x,y
st,17.822517,3.8032331
psl,15.584255,0.7445101
maiden,16.86388,7.352253
van,12.908989,5.6421204
difficult,13.292654,1.8781003
foot,12.9499035,4.3029156
opponent,13.529105,4.945521
domestic,17.274055,3.5205789
zalmi,19.906778,7.181656
consider,12.390316,1.2838767
award,17.167297,4.0102334
medal,17.84305,0.7908689
success,13.25694,6.0554314
partner,7.6315293,3.3189712
key,16.02176,3.0994596
training,12.789964,1.1675302
plan,14.593867,1.2783722
copa,17.40661,1.8600609
seamer,10.860911,-3.5704038
middle,16.918083,13.060852
today,17.203667,-2.004698
soon,15.2511015,2.3361633
moeen,13.840012,0.9414658
williamson,21.41225,-0.4579705
lift,13.669923,2.0617332
rival,16.317854,-0.59358764
successful,12.571726,6.935812
hales,14.907109,3.6935875
sami,17.21376,3.5027652
case,14.206999,4.8897076
bravo,17.271044,3.8838553
might,16.604532,3.7168787
injure,13.2458315,2.8057635
seek,21.067465,3.7641907
fifty,15.345724,0.3321698
almost,17.083368,5.3363633
campaign,9.074391,1.128671
quetta,15.988979,6.5427966
gladiator,7.9007134,1.0130488
kolkata,12.268367,3.0661283
misbah,15.60323,1.7033379
selector,15.776362,1.5618162
pass,13.241113,7.3432293
carry,23.828718,3.1221278
control,17.353243,0.71016705
visitor,17.158205,-1.1441607
push,13.329546,2.157306
soccer,19.252392,0.51194364
happy,17.709873,1.1240034
term,13.608732,3.2776482
andre,15.84214,1.7444458
recover,16.084837,1.9888909
wale,16.852762,3.730774
stronglondon,14.223452,1.9665654
federation,20.306347,4.2783566
states,15.456799,3.1419604
impressive,12.320895,2.7231407
stay,13.077579,4.966348
race,12.991611,0.09528046
ever,18.279089,8.553563
cross,12.677628,2.8500454
gold,14.055392,4.667617
easy,16.661953,4.3311586
attempt,18.60559,1.1717926
woake,16.415892,6.648547
midfielder,16.928822,4.626436
samuel,18.045866,11.025321
morning,11.582078,0.6115027
warner,14.465102,0.20834564
rise,15.678203,3.581507
battle,14.202663,4.6481466
compete,18.988173,2.0623837
restrict,17.120821,-0.5422064
gayle,15.228681,3.1577356
remove,14.84008,5.0050173
perform,10.037533,-5.4472136
spain,17.082804,4.368444
accord,15.256668,5.1625237
herath,17.00967,7.665772
shane,6.6802197,-9.257537
november,16.374044,6.463605
mathews,17.632881,1.2855855
contest,13.930773,2.3307004
seventh,9.051885,2.1780026
eden,14.630989,2.6114316
park,14.934386,1.2527833
night,14.531234,3.964091
vince,14.490857,3.4058955
umar,7.4376917,0.3086911
likely,14.76927,2.3788507
scorer,12.907825,-1.4896061
jonny,18.620977,0.18353975
focus,14.807916,4.0127096
future,12.939672,3.5188644
capture,17.849512,7.2987957
problem,14.8239355,2.772746
knee,19.347086,4.7819285
womens,23.436363,-0.022229481
adam,16.627943,0.4259225
fitness,18.826963,0.96289957
resume,15.615733,-2.966239
boxing,11.948322,2.4488108
ranking,14.385274,2.5120416
tea,13.610218,0.9575261
amla,15.430924,2.4692693
produce,11.603754,2.0089269
wide,13.839348,6.690505
steven,14.957546,-0.0975099
lbw,14.961054,1.3272505
watch,17.687784,3.0366755
chandimal,10.34511,9.755967
offspinner,14.312827,2.9358761
consecutive,17.960339,-4.8843307
charge,13.918598,2.6081312
mumbai,18.01419,3.791127
opt,15.778239,1.5233611
indias,12.6057205,1.2262647
ten,10.659114,2.8016236
sammy,14.112727,1.7519548
uae,15.4045,7.8449917
prepare,20.397137,0.44850025
fourmatch,10.280472,2.5447183
executive,14.989348,1.6682923
declare,10.873349,0.70286286
brathwaite,12.573789,3.5726497
cut,14.174498,2.8110054
can,12.687034,3.0955083
virat,16.146494,2.436998
couple,20.427143,1.9700112
suspend,15.519764,4.531419
umpire,18.012247,3.9971793
light,19.58206,4.384875
speak,16.738703,5.638428
retire,16.118355,0.16403446
achieve,13.643591,2.456853
watson,14.238243,1.1620681
marsh,18.053102,3.3441634
mccullum,20.0116,-0.6564653
villier,16.266066,-0.5974363
present,11.58809,3.2535696
january,15.98263,3.8447802
service,21.707405,3.768233
power,8.756282,6.018236
age,16.591225,8.133636
sohail,16.535915,0.25946873
average,19.358814,5.57802
steve,15.519061,4.0995584
secure,13.238209,6.0851955
games,15.321967,3.5637195
main,11.286865,-0.5098045
love,19.165405,0.018581286
kock,20.840706,11.047814
lankas,13.728301,2.3039482
reduce,17.168581,3.4476151
salman,15.480174,-0.066751555
butt,19.59082,-1.5415729
arrive,15.650156,1.1420008
paris,12.991193,1.9820734
contract,14.496515,4.1067758
fire,13.7148075,3.510501
b,14.384118,7.7398167
nathan,15.77947,3.8453557
list,16.386326,7.5573688
grab,18.761446,3.3153365
seem,16.56274,5.3796587
display,15.932185,3.0586467
press,14.111045,-0.24220121
public,10.507821,0.44857422
april,17.236855,6.302922
period,13.9646435,5.417833
sharapova,15.76346,-1.9132849
fit,17.50538,-9.1912155
camp,13.196582,5.663829
ashwin,17.621656,5.998329
nawaz,12.520459,0.050903615
shehzad,15.984212,5.4172006
qalandar,15.371375,1.7139609
spin,16.923988,2.0723872
jason,16.31396,5.6093884
tourist,11.407993,1.5440737
inning,14.321553,0.6389792
spell,15.462382,-0.8201899
special,13.307139,2.8828743
angelo,13.630106,1.9741389
possible,12.722286,8.281046
countrys,15.93463,5.3017583
asif,18.36317,0.881764
bid,10.256962,0.45325264
selection,13.989553,5.027812
stop,12.900464,2.5525997
whether,10.237255,3.9333036
represent,12.731743,2.1621344
roy,13.136183,1.262188
upcoming,8.017147,1.3766826
stoke,15.782142,3.492351
smash,13.653978,6.4864216
within,15.124556,1.2893379
bad,15.13033,3.0191991
youni,13.07666,1.4261886
track,17.691921,-0.43765503
imran,15.290079,2.676972
trafford,14.855165,-2.0258117
eighth,14.342952,3.6466026
deep,20.058342,-0.6993279
situation,13.440676,2.0901837
poor,10.362076,4.4334955
favourite,10.865199,2.9361203
conference,14.335772,1.6076714
deal,20.796028,3.2369068
defence,12.181849,1.9954628
asian,9.671704,0.5409708
talent,14.372922,2.6922154
finally,16.44492,-3.20819
professional,14.269637,4.469517
either,17.822834,4.918118
perera,10.768423,5.1680017
ipl,12.415994,-6.300612
wasim,14.1350155,6.8989453
holder,11.978196,7.4862814
fiveyear,16.865623,6.784898
playing,20.377172,1.9762406
sharma,15.495385,4.1249037
hale,14.019269,7.4994
leader,14.4424095,5.812638
goalkeeper,15.127446,3.676358
source,12.457,4.7809696
wear,15.532564,2.7801046
somerset,18.79882,-2.8813784
anwar,14.074354,-0.76705074
spend,14.506522,3.6827517
stokes,15.140109,-2.9487019
reuter,7.5682945,5.9550343
usman,15.594424,5.316741
visit,13.720993,4.288663
sure,15.026387,4.5361567
federer,13.810192,-0.20701516
waqar,18.288572,0.0022429924
us,14.223625,3.3946528
throw,13.272435,2.1436145
august,12.123856,3.8083718
less,15.476864,-3.7168157
shoot,10.329927,1.884939
dhaka,11.948662,1.7202309
adil,14.450962,1.3916191
chile,17.745865,2.5469937
everything,13.200674,1.4067281
concede,15.146106,4.5026445
free,16.603073,11.098285
cover,10.397587,3.639749
probably,14.805815,-6.7253675
lack,14.739139,7.0242953
net,13.917776,3.8714879
comment,15.008345,-0.32280257
men,17.749687,-2.6772156
dharamsala,15.06335,3.7872226
defender,15.938541,5.6459117
drug,12.4583025,1.5284475
triumph,23.434534,-0.021426825
du,10.635138,4.377459
reason,19.335949,1.4482223
appearance,17.2396,3.250125
kane,14.761926,0.43663946
choose,17.179943,-1.1349763
al,20.088291,3.3015976
must,9.050486,7.6120257
ready,16.314674,3.9784334
practice,17.857681,3.3449564
shakib,15.859295,5.193814
nadal,11.1645355,1.4964682
sharjeel,17.491676,3.7078538
rashid,13.282082,3.1012075
irfan,12.745145,-0.30038348
cap,10.916312,2.6499202
town,9.687571,8.529554
appeal,13.997907,8.935173
arthur,16.957485,-0.09381405
threat,16.762941,1.5022906
threaten,15.948944,2.3367937
guptill,14.78256,-3.1010978
blow,23.217001,7.235624
secretary,15.459947,0.95896214
martin,16.544231,1.632675
fellow,16.135342,-1.886382
rohit,20.657715,9.421894
russell,15.14625,-1.2644075
pink,15.008347,3.4276814
threematch,13.695139,0.3152114
raise,12.902533,3.6057918
wait,12.352842,-4.9245577
swiss,14.497598,-0.64414275
odis,7.491386,-0.3932152
indies,8.21044,1.0608398
qualify,15.847747,6.674961
involve,16.103752,4.6807775
kick,18.787043,-0.5567185
nd,14.742376,4.348938
buttler,11.975541,2.4155362
write,11.321895,-3.324842
shahzad,17.400059,3.0629542
lyon,13.695691,2.0615628
sweep,8.835285,0.5333072
train,15.429937,3.2205837
reply,15.392792,6.7950535
ab,16.707417,9.094785
review,11.892252,-10.431796
carlos,14.215396,5.650576
quite,13.662929,2.5756078
haul,20.976837,0.23402646
clinch,14.193517,2.4754398
dhawan,13.325258,-0.5943163
recently,12.790086,-3.0368807
superb,13.614613,1.3204997
morgan,7.636671,1.8913263
box,11.392896,1.7353711
visa,15.395906,3.637654
build,13.789021,2.706767
fly,18.910149,1.6181564
require,14.786954,3.194208
area,14.973705,3.1928139
finch,8.700613,9.4764
caribbean,15.7312765,2.0227373
andy,19.757702,4.541282
lords,14.905594,4.6368175
rabada,14.738622,3.923176
reuters,15.247065,2.9012828
matter,16.584072,4.3918266
express,17.67289,5.4712896
television,15.524664,4.962312
confidence,12.166805,0.8039541
be,8.113814,1.3561432
cause,16.832869,3.5932508
participate,15.28364,4.791731
percent,9.707475,6.5349627
mate,11.885229,1.839172
inside,13.7990675,1.9353896
thank,13.71779,3.355858
tie,22.43475,9.276908
xi,16.339718,-5.3200574
damage,14.551218,3.7765317
spanish,16.175634,3.549638
rangana,13.853647,-4.586508
knight,14.5474205,4.067646
russia,17.448252,3.5165033
black,10.098072,2.0861168
let,14.730756,7.9632716
grow,13.842903,3.7953281
guy,11.578327,0.10669278
progress,16.588467,5.701386
ceremony,16.12199,1.5950185
release,15.097153,0.2876735
maria,15.363642,2.17558
aaron,13.835931,2.2911613
appoint,7.852603,0.65030175
least,15.198665,4.880732
collapse,11.843499,6.832421
die,16.912477,0.5448725
lankan,22.468016,9.3412
quote,7.5742383,-1.1576587
khalid,14.085678,-1.0983276
header,5.4821773,4.0726266
february,14.722408,4.247518
admit,13.99968,7.6045556
finn,12.82192,4.8431187
interview,14.05412,-1.2230768
dinesh,14.773805,8.388586
currently,11.689069,6.642675
although,16.501518,1.0930133
learn,17.211084,2.5558412
father,19.171858,6.364477
fear,13.561212,2.3791063
large,18.73281,6.7155876
janeiro,6.8566966,5.095041
younis,15.59764,8.65195
sydney,11.695206,1.9962769
swing,15.926896,-0.7787744
view,10.505892,3.251806
overnight,12.285014,1.7659183
khawaja,11.441101,-4.9972644
brilliant,13.773829,-1.5602522
blatter,4.9931154,8.491991
other,17.776573,2.8076546
exit,17.82046,6.2296925
ninth,8.314577,3.9805062
director,15.148214,2.9072037
johnson,16.79941,4.228141
masood,12.533513,0.81741995
quality,11.417016,3.2855213
course,14.865386,-4.4842343
celebrate,13.973788,5.5008574
bag,20.106647,3.3118439
kusal,16.963734,3.0953572
confident,8.672203,2.002525
crease,12.852067,2.810124
extra,18.569902,2.7898414
question,15.915177,-2.6117008
yuvraj,12.33313,-5.0095925
paul,19.051401,1.1750981
lionel,12.386914,4.301263
regard,18.875753,2.5552146
nearly,14.81533,4.4722
touch,11.989625,1.7156999
tamim,17.493505,4.8039618
rahman,14.719909,2.042068
create,9.562672,-0.38663688
silva,8.1771,3.339298
rahat,13.77339,7.267672
doubt,14.915617,1.3913716
available,11.633361,4.4601226
seal,11.977328,2.3895123
competitive,13.809131,2.8671782
jail,10.89309,0.217788
cristiano,10.712218,-7.3159738
lefthander,15.27778,1.6089482
trouble,11.619812,3.1049619
depart,14.3551235,1.7739387
often,12.585324,2.9274175
spokesman,17.336622,-0.3058918
arab,9.246493,2.009485
antidope,12.891487,3.07768
gary,14.009473,4.918042
summer,9.645223,4.261224
hashim,8.417105,2.0703073
travel,14.955592,2.9299712
guide,12.95465,3.4544287
dominate,11.14602,-0.40389815
general,12.771317,2.7764115
strongnew,11.236531,7.777373
centre,13.385206,0.9752079
dream,14.948399,4.9929643
amp,19.771708,7.090688
hamilton,15.531083,5.8883443
boxer,15.017512,0.7926439
delay,7.825112,2.7032113
nagpur,8.64493,8.23659
edition,4.425357,1.5124987
rather,11.729668,6.1430335
mourinho,10.357478,1.7137125
accept,17.716213,7.8562536
everyone,10.202225,-6.137903
boost,8.916047,1.9922588
suspension,15.423331,-1.4670683
grant,11.716816,-0.9221163
scandal,15.235578,1.378674
legend,11.281828,4.910041
death,7.0079875,1.8664005
senior,13.346836,4.520928
especially,7.5996833,-6.2750087
agree,13.612208,6.26939
strongislamabad,20.752563,10.867463
eoin,11.989439,1.5387166
agency,16.168554,4.761569
near,13.270095,2.1638036
v,12.303596,5.308706
champions,11.265758,2.6617503
iceland,12.790943,3.7616713
babar,15.549427,8.696607
peter,15.131052,-0.1919573
hopefully,13.513621,3.2492163
mistake,11.904125,2.1866734
heavy,13.920101,0.5817288
extend,11.260058,7.3311257
dismissal,14.145796,10.519202
select,12.722595,2.095932
excellent,17.112663,1.2238393
kind,8.6894,-0.67023015
encounter,9.247649,0.72159195
throughout,6.418871,0.40736708
retirement,13.732232,5.047141
anything,14.878858,6.638309
knockout,15.598025,-6.9395103
inform,14.552129,-0.7526273
warmup,9.709468,4.265988
