word,x,y
<UNK>,-1.1650496,-5.722358
say,0.3600886,-0.34155712
first,0.9476769,-0.27879
test,-0.3747532,0.38505414
team,-0.6688995,0.21248172
match,-0.18925099,0.4098345
cricket,0.16086154,-0.32432902
england,-0.14772363,0.013546754
pakistan,-0.5002424,-0.05200848
play,0.31320176,0.3164106
world,0.04895772,0.5886847
two,-0.051717464,0.012746734
run,-0.23699138,-0.13568594
make,0.5040362,0.5086068
ball,-0.8785484,-0.25545287
take,0.67625135,0.38494977
wicket,-0.87699926,-0.2505954
one,0.14026108,-0.12564763
captain,-0.026732435,0.25416505
second,0.32863405,-0.1945233
four,-0.10392085,-0.11028931
last,0.44106248,0.06387865
three,0.12990472,0.038920216
player,-0.50940984,-0.14267793
win,0.03592235,0.22227713
also,-0.47080654,-0.32055125
year,-0.6358185,0.10415796
game,-0.34460467,0.38363445
new,0.29871666,0.58856505
india,-0.33417284,-0.0687685
time,-0.70208985,0.42496586
get,0.24261056,0.14858441
international,-0.40342048,0.60785145
six,-0.07871576,-0.050389573
series,-0.11957783,0.4081182
go,0.076821394,0.25802845
score,0.13116711,0.22568443
final,0.014994932,0.37382
would,-0.2018632,0.19742942
day,-0.7677781,0.6378125
come,0.11403667,0.15499994
well,-0.1398126,0.26093674
sri,-0.30707753,0.8894299
australia,-0.5353566,0.1519076
bowler,-0.8256396,0.37486234
good,0.011207546,0.1339084
side,-0.6792377,0.20388074
start,-0.1726133,0.053649377
back,-0.051178448,-0.05285205
lanka,-0.9846482,-0.58046484
give,0.572045,0.52929676
south,0.3074519,2.685166
twenty,-0.30261242,-0.17699812
mohammad,0.009481531,-0.26212382
tournament,-0.38333705,0.55488425
cup,-0.37831524,-0.14257789
zealand,-1.3469143,-0.43624237
five,0.06677349,0.105723895
lead,0.4408926,-0.080039755
lose,0.27881354,0.55086565
west,-1.4031049,1.3397932
could,-0.29418433,0.37890825
third,0.6277359,-0.24020173
ali,-0.39107984,-1.3337563
set,-0.35723534,0.20158887
see,0.33562335,0.33154142
khan,-0.3002105,-0.4238032
amir,-1.0317469,0.3349984
not,-0.5990546,0.54023385
th,0.5387676,-0.5010652
bowl,-0.13895999,0.54663926
innings,-0.9031343,0.36571065
early,0.35857698,0.2674
yearold,-0.2932966,-0.027166434
africa,-0.98207456,-0.9274166
top,0.66271186,0.39699197
end,0.40816274,0.41455132
batsman,-0.59265816,-0.19349264
add,0.3732093,0.6932919
bat,-0.3020495,0.07584154
home,0.25197685,0.29455674
indie,-1.7014439,0.59485805
tell,0.33551145,-0.48588344
open,0.63146776,-0.026589707
leave,0.7679115,0.32839277
over,-0.76613677,0.291596
champion,-0.46905172,-0.016910357
board,-0.3085311,0.31871894
victory,-0.16192697,0.40362555
group,-0.572851,0.5656713
coach,0.1701263,0.10951477
league,-0.017534034,0.5446508
look,0.0708555,-0.06891966
former,0.37999022,0.20235352
since,-0.48937127,0.12923774
united,-0.66602594,0.10241534
catch,0.10112444,-1.102645
include,1.1077164,0.15655057
next,0.8951112,0.44072276
follow,0.6569007,0.09025631
return,0.5094786,0.15995593
need,0.081226714,0.4210441
tour,-0.20374355,0.4299244
host,-0.012883923,-0.19292037
title,-0.60703474,0.6375909
do,-0.62748516,1.4320059
goal,-0.44106174,-0.12795112
icc,-0.03825825,-0.14439067
place,-0.53959316,0.46255264
de,2.6138623,2.5900724
minute,-1.0594366,0.20954983
help,0.58782053,0.9174997
beat,0.34913465,0.78235596
hit,0.2717129,0.43238437
fast,1.0638697,2.111628
month,-1.1989439,0.41462016
stadium,-0.9859529,-0.86919093
number,-0.6771895,-0.4044675
reach,-0.045414496,0.412472
put,0.6333247,1.1185657
become,-0.35452998,0.6406668
sport,-0.38308406,-0.86126757
like,-0.30080995,-0.16922271
great,0.052922137,0.12258326
point,-0.6329258,0.23026499
week,-0.9450256,0.7870382
record,-0.0046394086,-0.6216823
bangladesh,-0.8389487,0.4600393
national,0.33688775,0.4432899
face,0.24942504,1.491714
indian,-0.5656246,0.3648159
defeat,0.12751523,0.28457752
hope,0.015735405,0.26025137
seven,0.088214904,0.09171698
think,0.046238914,0.035693366
ban,0.30399564,0.16602375
show,-0.689156,5.837898
want,-0.44445795,0.5778351
work,-0.27945334,-0.26370093
fourth,1.0253531,-0.5912068
eight,0.27710128,-0.30524305
big,-0.22935,1.4569163
man,-0.43066034,-0.58334917
hold,0.2746407,0.05128414
head,3.324389,-1.2461207
we,-0.5811239,0.27385682
injury,-1.4092064,0.24125119
opener,-0.33516416,-0.42892385
squad,-1.2010106,0.70942104
know,-0.48214644,-0.13658753
olympic,-1.0596025,0.53854495
bring,3.8061984,2.0960648
fall,0.3005811,0.3226618
country,-0.25757632,-0.1156128
opening,-0.02727476,-1.0026026
toss,-0.25845808,0.48791555
break,-0.30054882,-0.47563535
pcb,-0.5366462,-0.44139475
stand,-0.2668024,1.0015619
remain,1.0663531,-0.12205055
chance,-1.4763211,1.0718486
high,1.3629056,1.4797866
another,0.008007612,0.056635898
keep,0.4331685,-0.14743917
way,-0.8992814,0.22180246
target,-0.08992824,2.581781
cook,-0.7030551,-0.01828203
claim,1.2269443,0.872094
finish,0.5590756,-0.0036168618
long,0.065737985,-0.03582837
fan,0.10753952,0.05595207
later,3.4783585,-1.17231
still,0.09565549,0.17072143
club,-2.118517,0.12032257
spinner,-3.323016,0.7068417
sunday,-4.2292733,1.0919741
century,-0.50483245,-0.13944085
bowling,-0.22321199,0.257995
lot,-0.44030473,0.089404196
total,1.3910199,0.74905694
friday,-1.5491103,4.3446875
james,-3.1132438,-0.6827191
miss,1.2323524,-0.27155176
right,-0.02596913,1.904778
australian,-0.15601932,0.26650184
attack,-0.14269328,2.2545025
oneday,0.62212694,-0.41649413
s,-0.98767203,0.02795014
super,0.09670696,0.50909156
unbeaten,0.013807867,-0.7030979
batting,-0.3172585,1.2842246
million,-0.46634564,-0.33371204
strike,0.18434106,0.90462875
pakistans,-0.731273,0.048738938
much,-0.08416109,0.44187012
shah,-0.24383464,-0.8109744
report,0.07295053,0.74801844
feel,0.44319004,-0.099684246
change,-0.6028598,2.6129096
delivery,-1.3213575,-0.7001259
performance,0.3282167,1.6828189
afridi,-1.4258595,1.5320266
ahmed,0.33851764,0.6076043
thursday,-1.389678,2.0318491
round,-1.3336071,0.73274803
dismiss,0.8545625,0.07224405
ahead,3.0576653,-0.5632006
try,-0.08747102,-0.16107127
season,-0.8081271,1.0380459
career,-2.9428895,-0.24913204
root,-0.07775436,-1.3094748
behind,2.3331623,0.6745245
lord,-0.16719173,1.5623727
decision,-2.405748,-2.206983
chase,-0.1470014,-0.08719454
part,-3.393011,3.275763
move,0.64027363,2.199999
close,-0.5770765,2.1723611
chris,-2.3637576,1.2853472
leftarm,0.9115335,2.4301808
fail,-5.121114,-1.095714
send,3.512494,0.73624116
field,-3.2971578,2.4473073
france,-0.26552424,-1.0950844
stage,-1.1725328,-1.1991696
rio,1.6224259,3.0188046
I,-0.82317317,2.8984282
security,-0.031386342,-0.86231685
event,-1.085068,0.59933835
call,0.9148975,-0.9499311
pace,2.0569022,3.285932
use,3.4058437,-0.56066316
begin,0.9242872,2.7582386
ground,-1.5434829,0.81615317
turn,3.1683373,-3.5276058
many,1.1761326,1.1686621
find,3.6070504,3.7006254
odi,-0.64239466,0.20790279
double,-2.5597944,0.018766815
chief,-4.691162,-1.6781322
expect,1.2646667,0.9738068
name,0.87927234,0.3171245
even,-2.4191866,-1.4275955
football,-0.8575746,-1.0979007
saturday,2.5083582,4.083485
championship,-3.2114816,1.7527262
late,3.35322,-1.5729693
islamabad,1.1538773,4.471646
really,0.07363285,0.013053388
serve,0.18934673,-0.86989075
however,4.6909785,0.042741
support,-2.474423,0.273762
semifinal,-0.44326475,1.0934509
euro,0.039073903,0.29773393
may,2.462251,0.019050755
medium,-3.2208993,-1.0086955
david,-4.120682,0.14459623
pitch,2.894884,4.2080398
people,-0.43452117,-1.5274388
complete,2.7703881,-0.410471
grand,-1.5959995,0.51615924
already,-2.427414,-2.722139
around,2.011941,-0.08309943
half,-0.98195946,1.7767731
winner,1.6957995,-0.80956894
major,-0.2513051,-0.12374926
away,-4.1743984,2.254953
due,-4.7470126,-0.9231022
nine,0.8561632,-0.081765875
fight,-2.201728,2.084225
hard,-1.5235215,2.0423768
asia,0.035943326,0.961988
form,-1.6210115,-0.54659206
edge,-0.517141,1.9177407
monday,4.4632516,2.122972
never,-1.5371338,-1.4351388
committee,-2.4846587,0.81104046
decide,0.2637438,1.9862539
shahid,-2.5361006,1.9166152
draw,0.51907533,2.021666
slam,-1.3091085,2.207114
pick,2.650458,1.617665
short,0.3930448,4.3703513
tuesday,-2.2463849,3.778146
replace,0.7306064,0.013171191
zimbabwe,-0.6635006,-0.08662443
old,4.9606476,2.184311
smith,-0.51308244,2.147022
shot,-2.3558848,-0.86363655
loss,-0.27947083,2.951095
wednesday,2.4950843,3.9008877
president,2.7820265,-0.10704308
always,0.63100314,1.8688506
continue,-0.6710956,1.9567744
boundary,-0.7036323,0.15201266
tennis,-0.72406733,-1.317434
woman,-0.9303774,0.17615499
announce,-2.8599985,1.0540822
allrounder,-5.7271204,0.77908564
fifth,1.430155,-0.3725758
debut,-3.5680344,1.0693976
hour,-3.6636267,-0.66635334
hand,1.5725006,1.5386349
skipper,0.12220894,0.35908005
anderson,-0.009539643,0.010949785
level,3.0359473,2.5135717
drop,-1.3031459,5.729683
real,-0.8788257,-0.95657855
muhammad,0.010483569,-0.5357486
provide,0.14609218,2.6150005
session,-1.2511268,2.2269945
singh,0.42401353,-1.0988927
court,-5.3162293,2.5747747
french,-2.812061,3.3091822
march,-0.097401135,-0.42283168
official,-1.750731,5.578789
bairstow,-0.19876848,1.0943232
result,3.0639117,-1.7444022
star,2.2768617,1.1711109
messi,-2.054367,0.3772005
city,-0.50385076,-0.07799044
join,3.2713687,0.08303145
order,-2.1641831,4.590063
post,-1.6186216,4.332087
full,-3.0181425,3.1882915
ronaldo,1.4511081,0.7900953
king,-3.9573648,-1.2537395
though,-0.10891082,4.6007395
broad,-0.32139415,1.6509708
condition,0.13491571,2.0471523
pakistani,-2.5600982,0.27717087
m,-5.2307076,1.8619901
receive,4.470556,1.1224297
women,0.08954121,3.9166026
cricketer,-0.6100749,-0.37277755
thing,-0.94967663,1.7492013
young,-1.5305243,2.6149817
figure,-3.6480649,0.43172714
