word,x,y
<UNK>,1.4637588,-0.47147533
say,11.802325,-1.9016411
first,-9.849599,5.949912
test,-15.236845,8.556602
team,10.542682,6.2388563
match,-12.138625,1.1647762
cricket,19.85952,-0.12623857
england,-13.473231,7.1195025
pakistan,-5.287964,1.353668
play,-2.9275093,2.6487415
world,-9.672213,-3.2476592
two,-7.4749484,8.072186
run,-11.334925,10.954698
make,-3.5519412,8.270478
ball,-5.204389,14.556539
take,-2.174641,7.2457795
wicket,-9.127534,14.325976
one,-4.541315,5.211665
captain,6.359958,21.20534
second,-9.383286,5.222935
four,-6.5187488,11.882423
last,-7.585977,-0.6592062
three,-7.3515234,11.231748
player,11.86877,3.5163333
win,-10.43603,0.6919979
also,2.0632482,0.5055415
year,-7.656237,-3.0188444
game,-4.2252216,2.3562152
new,-15.734252,4.429649
india,-16.123547,1.6580455
time,-0.76732427,-1.4977192
get,3.3556006,5.964608
international,-5.867303,-0.020139435
six,-6.9348917,12.411617
series,-16.919668,6.9346423
go,3.09253,4.984842
score,-6.42023,9.950577
final,-13.58412,-3.0359597
would,10.389846,1.1384536
day,-8.777489,3.904771
come,2.4989102,1.7560239
well,3.659613,3.5551977
sri,-18.773014,12.030304
australia,-14.585431,5.961476
bowler,2.0173318,19.317112
good,1.5337255,4.367847
side,-3.3141778,2.7684548
start,-2.428606,3.9030783
back,-1.6226491,-0.7019668
lanka,-19.329683,11.588049
give,0.8305388,1.1406764
south,-16.57797,15.419664
twenty,-12.434696,-1.3474597
mohammad,12.078317,24.251749
tournament,-8.995851,-1.8229989
cup,-12.572937,-2.1687706
zealand,-16.363892,4.2263317
five,-8.717686,11.494542
lead,-8.377247,4.895115
lose,-10.350574,1.6534189
west,-20.427797,3.7547448
could,2.7289166,7.9844003
third,-9.78757,5.57688
ali,12.270789,21.887396
set,-10.298726,3.2222981
see,1.9787947,2.1878529
khan,12.478441,24.245142
amir,12.929645,20.080515
not,7.5525765,1.9876784
th,-10.424845,5.3170695
bowl,1.3994331,11.957537
innings,-11.787194,13.020794
early,-6.8552217,1.7459463
yearold,0.32225934,-3.9549582
africa,-17.157698,14.887768
top,-5.0039034,6.8172445
end,-7.3989825,3.902046
batsman,1.4899305,15.18218
add,-1.5909065,6.688758
bat,-14.637682,11.359933
home,-3.227711,0.02115931
indie,-20.524534,3.031215
tell,12.077927,-5.147764
open,-13.515117,-5.6262083
leave,-1.6356937,-2.5089476
over,-9.134977,13.890474
champion,-9.7947,-6.988783
board,22.500969,-0.89888704
victory,-13.523471,1.9029597
group,-14.959913,-0.51243114
coach,19.783726,3.3706462
league,-5.382503,-1.4262158
look,0.29401463,3.1535063
former,18.944868,4.7200828
since,-10.143278,-2.7501469
united,-20.906242,-11.319413
catch,-4.8413486,19.092178
include,-4.297881,8.47177
next,-6.9940658,1.0548415
follow,-6.6640635,5.9842525
return,-5.0486383,3.7031214
need,-0.5359352,4.2304373
tour,-16.744184,7.068912
host,-13.086579,2.8078485
title,-9.855424,-6.2752132
do,7.1852555,1.7060232
goal,-14.45818,-18.49657
icc,21.234158,-2.8470912
place,-3.6271844,-1.7796851
de,-10.584009,27.310852
minute,-13.301692,-19.993706
help,-1.6420126,5.9183216
beat,-13.456352,-6.690978
hit,-4.618762,15.103067
fast,2.3337672,19.35641
month,-7.355317,-2.8967896
stadium,-20.662544,-2.1689434
number,-4.979674,5.3807874
reach,-10.598201,3.8618782
put,-1.3316224,6.061615
become,-4.7041597,0.3990715
sport,17.293219,-8.141948
like,6.480538,3.5936377
great,4.926731,-2.3347166
point,-8.826236,2.2353947
week,-6.8901706,-2.8515248
record,-8.362462,-5.945252
bangladesh,-16.253012,1.8537219
national,10.052922,-5.880522
face,-4.975425,-2.8403103
indian,-4.2924423,-0.6920888
defeat,-12.923762,0.33426696
hope,2.0902424,-0.29788896
seven,-8.05463,11.938592
think,6.665733,2.4751139
ban,24.283459,-11.966244
show,2.5960803,0.46037644
want,8.626129,3.2218263
work,6.1175995,1.6136602
fourth,-9.852225,5.3588862
eight,-7.387528,11.056427
big,2.4472733,-3.1341388
man,7.5159144,11.861064
hold,-8.851806,0.9176398
head,20.518362,3.0113306
we,5.8384166,4.8999696
injury,-2.278502,-3.910614
opener,-7.596871,19.303444
squad,-6.434649,-0.46476862
know,7.666272,1.0053469
olympic,8.172828,-11.425773
bring,-3.2539809,8.052276
fall,-6.075283,17.983608
country,8.897413,-4.4008627
opening,-12.8572645,16.938097
toss,-18.972692,19.338173
break,-6.586023,2.2377949
pcb,23.381968,-0.7563644
stand,-11.686849,16.120644
remain,-5.4338613,8.920664
chance,-0.772232,2.6025646
high,25.518486,7.3123565
another,-7.5550246,5.4753075
keep,-0.98536384,5.2237396
way,2.1871371,3.7444372
target,-12.933566,11.40113
cook,-8.803992,20.980635
claim,-0.18837282,20.675837
finish,-5.870491,7.478164
long,1.9058372,1.1516025
fan,7.945766,-8.008893
later,-7.468603,-0.35637948
still,2.1058648,4.775082
club,1.783368,-12.796073
spinner,1.1855506,24.657686
sunday,-16.43195,-2.0731015
century,-14.073262,13.913832
bowling,3.2807524,19.615301
lot,5.615872,2.3304477
total,-12.672688,11.779033
friday,0.77211607,-6.0181446
james,-5.8068066,23.561834
miss,-3.5721304,-2.7233195
right,1.7888795,-2.341588
australian,-13.263584,-6.581787
attack,3.9045494,17.58877
oneday,-16.709764,9.071693
s,6.94844,3.381517
super,-13.807755,-0.6483905
unbeaten,-7.2568555,13.921677
batting,-2.6153817,5.8217115
million,0.21025632,-13.078023
strike,-4.509349,15.300906
pakistans,-5.225915,1.3771006
much,4.8734574,0.7741442
shah,16.237705,22.546032
report,13.7446375,-4.915478
feel,8.367816,2.7574377
change,-3.7885554,7.737687
delivery,-3.7609942,15.314317
performance,10.241967,9.878378
afridi,8.696456,22.74213
ahmed,12.710686,24.002989
thursday,-16.102839,-2.089235
round,-13.846115,-3.6426737
dismiss,-6.532987,17.419596
ahead,-12.924304,2.0681183
try,2.8918502,0.9113435
season,-5.130945,-2.2388554
career,-7.4588494,-0.76654065
root,-7.7326064,21.748383
behind,-2.5105767,10.561181
lord,-18.455177,9.476454
decision,13.420861,-2.0186117
chase,-13.013591,11.451988
part,20.219414,12.754541
move,-3.8459477,4.654699
close,-7.06371,4.784323
chris,-7.217299,24.151161
leftarm,1.1877518,24.757595
fail,0.2875186,5.0993476
send,-1.7628144,7.4202666
field,3.269007,8.750081
france,-15.189008,-15.184766
stage,-12.294285,0.9398651
rio,8.373251,-12.294961
I,5.703728,4.475106
security,18.96869,-2.1371598
event,13.018771,3.138191
call,13.584847,-4.0728736
pace,2.8762825,18.01922
use,5.023826,0.10769437
begin,-9.775303,1.0754288
ground,-22.76148,-1.5958685
turn,0.43770093,0.5719636
many,-0.21740896,-0.6090822
find,-0.37428513,4.9836817
odi,-17.33263,7.1117907
double,-6.714848,-5.2624745
chief,24.31795,-2.43012
expect,9.70265,1.3669088
name,13.272084,4.5376015
even,2.7817736,2.2503912
football,15.67825,-7.4575014
saturday,-16.018818,-1.4526845
championship,-10.866598,-3.5516953
late,-0.09741156,-5.418727
islamabad,-29.270504,5.329823
really,5.2759614,3.4596076
serve,-0.28646463,0.7853141
however,1.4594594,11.069681
support,13.589931,7.517081
semifinal,-12.220916,-5.55735
euro,-15.576989,-13.46457
may,2.3186197,-1.2891709
medium,13.313099,-5.774818
david,-7.5913,25.272999
pitch,0.781976,6.4457235
people,7.5624466,-5.218521
complete,-8.569585,5.5004625
grand,-9.68332,-5.0606427
already,-12.336113,3.83419
around,2.1062734,-2.6807187
half,-7.55814,-9.179832
winner,-11.083983,-6.685528
major,-10.862554,-2.9918723
away,-1.6580297,9.952434
due,-1.1282429,-4.6497216
nine,-8.94216,11.743738
fight,-1.6188171,-10.450549
hard,5.7724233,2.9384682
asia,-13.128106,-2.1855366
form,0.18232535,5.675908
edge,-1.5296631,13.817018
monday,-17.749922,-3.8297668
never,2.775273,2.8434246
committee,24.103275,-5.8886733
decide,-4.4285865,1.7018095
shahid,8.531066,22.778395
draw,-11.511169,2.1405199
slam,-9.538229,-5.0982375
pick,-0.12045227,20.034204
short,-4.343629,11.531376
tuesday,-17.021187,-1.3492328
replace,9.2669525,29.212921
zimbabwe,-15.880526,5.3655815
old,-7.5059757,0.16308513
smith,0.88487476,26.333492
shot,-3.0575223,11.743436
loss,-10.474619,1.4417373
wednesday,-16.208609,-1.1484519
president,26.895943,-8.426566
always,6.627867,3.70482
continue,1.6461779,6.229461
boundary,-5.1747584,13.829199
tennis,16.848776,-9.55318
woman,-14.33637,2.5719907
announce,21.792652,-1.785275
