epoch,loss
1,6.896604573951577
2,4.677304883610527
3,3.3371571420498616
4,2.4862805148059466
5,1.9657314833042756
6,1.6358324003950604
7,1.4157621570915546
8,1.2569308440499711
9,1.1414101513208084
10,1.051393220376856
11,0.9775161256767669
12,0.9222840708944032
13,0.8677379198653518
14,0.8220538110384401
15,0.7912783746800895
16,0.7593942950567547
17,0.7313956491086843
18,0.708176232241797
19,0.6865449011817856
20,0.6701917875347272
21,0.6537339914379254
22,0.6404816522350851
23,0.6257494967079388
24,0.612869160776993
25,0.6003674847196858
26,0.5937398257226033
27,0.5856125301171867
28,0.5737696414602533
29,0.5652077525397236
30,0.5551060067735752
31,0.5450111471889716
32,0.5408688770290816
33,0.5442159043027545
34,0.5285798458663641
35,0.5219533682431815
36,0.526492735704864
37,0.5162083377780499
38,0.514663935463243
39,0.5037165511188642
40,0.5011218611396989
41,0.4963306548636196
42,0.4905302023233951
43,0.49071085560223404
44,0.48967466513925
45,0.48493365075368927
46,0.4761922784887676
47,0.47076422886325503
48,0.4775281766394399
49,0.47237416427090484
50,0.4712415778271432
