word,x,y
<UNK>,2.4027574,0.7009776
say,0.1606908,1.36517
first,0.91471475,0.16238686
test,-0.18898389,-0.51329094
team,-0.11363692,-0.49174413
match,-0.039245076,-0.8569895
cricket,0.72293955,-0.45361963
england,0.3039167,-0.2893244
pakistan,0.098593846,-0.5247114
play,0.35177404,0.3239251
world,-0.27947748,-0.110574126
two,0.677777,-0.002333478
run,0.38351142,-0.25973493
make,0.32649866,0.78425956
ball,-0.21019512,-0.20693532
take,0.6084169,0.15936789
wicket,-0.8867282,-0.44608435
one,0.6531018,-0.10990994
captain,0.43533546,0.09994461
second,0.82102275,-0.17244148
four,0.29754266,-0.27182427
last,0.8133569,-0.040679317
three,0.83669615,-0.19168165
player,0.032957602,-0.67642146
win,0.56236404,0.22792591
also,0.17573912,-0.16793391
year,-0.18230562,-0.42584664
game,0.08415197,-0.84932554
new,1.3649974,-0.28984138
india,0.26123732,-0.6256875
time,-0.08821883,-0.36278144
get,0.245909,0.13725509
international,-0.34645998,-0.23737243
six,0.43212333,-0.2792824
series,0.37845564,-0.46504158
go,-0.011843735,0.1735632
score,0.19172247,0.041722186
final,0.7317533,-0.5064457
would,0.2864402,-0.47864208
day,-0.489311,-0.7739709
come,0.11646576,0.33269602
well,0.67022395,-0.333332
sri,1.1121881,-0.66267526
australia,-0.039418828,-0.4112883
bowler,0.1711421,-0.19344904
good,0.7387474,0.087759055
side,0.555718,-0.8870408
start,0.5301827,-0.42609066
back,0.5754872,-0.016431559
lanka,-0.34260997,0.34216908
give,0.823335,0.6824583
south,2.9380345,-0.03327601
twenty,0.41308463,-0.41382867
mohammad,0.22503309,0.27696982
tournament,0.18400241,-0.75600445
cup,0.7154385,-0.53912073
zealand,-0.2859852,-1.2856191
five,0.8722941,-0.09510531
lead,0.97420347,1.0946695
lose,0.6488534,1.1171404
west,0.8994214,-0.7115051
could,0.8720283,-0.89955485
third,0.87883747,0.15263474
ali,0.65219486,-1.9045421
set,-0.13634743,-0.40664566
see,0.89079237,0.75566214
khan,0.07547912,-0.49040467
amir,-0.2516498,-0.1979474
not,0.02574605,0.4858871
th,0.66334474,0.31101415
bowl,0.55483633,0.3007447
innings,-0.60741264,-0.99813414
early,0.68059236,-0.37943766
yearold,-1.4683834,0.124128014
africa,-1.555275,-0.8338472
top,1.1964003,0.33523744
end,1.2144239,0.30131277
batsman,-0.19550656,-0.2729678
add,0.48676637,0.87722975
bat,0.33227268,-0.82964706
home,0.7326547,0.06050513
indie,2.4719646,-1.1910999
tell,0.3307268,1.9373802
open,1.1878024,0.28223464
leave,0.47925338,0.8069078
over,0.080004916,-0.5759562
champion,1.026829,-0.8775944
board,-0.82349306,0.08436904
victory,0.24057922,-0.43829292
group,-0.2175802,-0.14067751
coach,0.6425741,-0.4165046
league,0.19185948,-0.32206863
look,0.25040936,0.21936761
former,0.9518777,0.19221832
since,0.70681274,-0.81370044
united,-1.2080406,0.09376569
catch,-0.2089168,0.25759718
include,0.70188,1.0480293
next,1.8744897,0.24225032
follow,1.1813906,1.1700199
return,0.83023036,0.73002344
need,0.36952785,0.18586576
tour,0.39627904,0.3571986
host,0.44053316,-0.15952034
title,0.17828855,-0.4764101
do,1.5754657,0.05439571
goal,-0.25836545,-0.36429453
icc,0.39609858,-0.22947878
place,-0.30809677,-0.5930769
de,2.8919008,4.9473042
minute,-0.3054971,-0.5889061
help,0.81285185,1.0878868
beat,0.52668417,1.0375662
hit,-0.7579756,1.0681666
fast,1.8715972,-0.104924
month,-0.502399,-0.8972187
stadium,-1.2122566,1.4929786
number,-0.48462853,0.26858336
reach,0.16551884,0.30078492
put,1.1420338,0.93782914
become,-0.9471421,0.011953159
sport,0.59285676,0.05024666
like,0.11716364,0.1990749
great,1.3240784,0.349028
point,-0.157923,-0.71771175
week,-0.19230257,-1.2264469
record,1.0276045,-0.11804835
bangladesh,0.23684752,-0.74921095
national,-0.49620515,-0.28266883
face,2.0512707,1.6582713
indian,2.018583,-1.1273731
defeat,0.46934065,0.78042895
hope,-0.2794187,0.5079844
seven,0.9511552,-0.007860866
think,0.19188812,-0.30725637
ban,0.19685699,-0.06985299
show,0.7901596,1.6865046
want,0.78583115,-0.1066499
work,-0.06095416,0.521944
fourth,1.098492,0.05652639
eight,0.96922815,-0.0064697154
big,1.9317864,-0.3992038
man,0.47112155,0.45847702
hold,-0.09209293,0.9710568
head,1.2728897,0.9052918
we,0.011948802,-1.1953604
injury,0.68309224,-0.99666774
opener,1.0570279,-0.91066897
squad,0.33085242,-0.7935087
know,0.25153533,0.17126484
olympic,0.8625477,-1.3032867
bring,1.481891,1.5343615
fall,0.4756593,0.06724682
country,-0.023668494,-0.9996131
opening,1.9999547,-0.43041202
toss,0.322952,0.31372446
break,-0.11562175,-0.15786628
pcb,-0.41689765,-0.38258445
stand,0.008050167,-0.8966267
remain,0.37067786,1.1039686
chance,0.32350984,-1.4162313
high,0.6065322,-0.51736444
another,1.0419451,-0.45782152
keep,0.18035033,0.88427234
way,0.26841465,-1.7196047
target,0.7155673,-0.61400926
cook,-0.11128906,-0.55373704
claim,1.4776154,1.4673138
finish,-0.2185011,0.031433426
long,0.35579154,-0.5317928
fan,0.90663046,0.7023236
later,1.2441413,-0.13238825
still,0.6700925,-0.06984461
club,-1.0353502,-0.5661997
spinner,1.1405478,-1.7542248
sunday,1.4085848,-1.3872969
century,0.7869136,-1.2502378
bowling,0.8547774,-1.7372289
lot,-0.1198123,-0.034671653
total,0.28410652,-0.06015099
friday,2.0884483,-0.97805876
james,-0.062291943,0.24638218
miss,0.07797911,0.96657133
right,1.998539,-0.7577773
australian,-0.2688499,-0.5232244
attack,0.21484531,-2.8120272
oneday,0.15535463,-0.19173785
s,-0.09426168,-0.26663855
super,0.5124662,-0.20780008
unbeaten,0.7496713,-0.20433807
batting,0.06969996,-0.39193344
million,-0.60599047,-0.14617449
strike,-0.2280518,0.7214927
pakistans,-0.41027907,-0.36435464
much,-0.2069033,0.19791287
shah,-1.231461,0.06361938
report,0.16595894,0.42286137
feel,0.8731136,0.5283471
change,-0.12384706,-1.8483618
delivery,-1.434111,-0.64197016
performance,1.1155467,-1.168113
afridi,-1.5211619,-1.4542216
ahmed,-0.82610387,0.2139137
thursday,0.90084565,-1.9611713
round,-0.32262924,-1.3318433
dismiss,-0.26806438,0.30248657
ahead,1.4045416,1.7937435
try,0.26673132,-0.24424328
season,0.0902608,-1.5901098
career,-0.08701382,-1.1843829
root,-0.41505536,-1.2884111
behind,0.8550984,0.6375217
lord,0.62916803,-0.077718176
decision,-0.048803717,-5.695955
chase,0.3296313,-0.3398739
part,1.3180099,1.0119102
move,2.1530404,1.7640972
close,2.4037368,-2.053298
chris,0.11758892,0.92684275
leftarm,0.8932404,0.48873213
fail,2.9971058,-0.9544159
send,-0.5664921,4.074695
field,0.9077595,-1.8546515
france,0.0195976,0.4664992
stage,0.4525719,-1.8904856
rio,-5.73768,4.9256225
I,2.876542,0.21936947
security,0.20448904,0.49016544
event,0.29326737,-1.3242272
call,1.8503793,2.5524395
pace,1.6806191,-1.0817888
use,2.0097098,3.1212947
begin,0.8611111,1.3511102
ground,-0.04524633,-1.6856308
turn,0.8729766,0.87949264
many,1.691522,-0.2256106
find,4.1043086,-2.9264703
odi,-0.5911707,-0.6762499
double,0.26610133,6.8226514
chief,0.9081938,1.5771652
expect,-0.4813505,1.0086994
name,4.336196,-0.9254435
even,0.2429999,-0.29901326
football,0.013226359,-1.7042365
saturday,1.2942097,-1.7917929
championship,1.3759601,-1.3642669
late,1.2899535,1.2611735
islamabad,2.5350533,-1.3063025
really,0.32071164,0.09538529
serve,0.39487845,0.6337743
however,-3.7835026,-2.4009142
support,2.1309721,-1.6456864
semifinal,0.5437382,-0.397767
euro,0.44371104,0.34894407
may,2.7216532,-0.9664612
medium,0.47446656,0.3984777
david,-0.75754994,0.7880074
pitch,-1.2033,-1.3978797
people,1.8018336,-0.94212145
complete,-0.330777,2.1994472
grand,-0.74998975,-0.8861826
already,-0.17461953,0.04272266
around,2.5083454,0.20800458
half,-1.873127,-1.6301583
winner,1.5412152,-0.7944614
major,-1.4947466,0.34274906
away,3.0977411,-1.8035461
due,1.9938024,-0.8208338
nine,1.1697965,-0.1598806
fight,-1.1936935,0.53034097
hard,-0.14591868,-1.8685738
asia,-0.3846767,-0.19361259
form,-0.860889,-1.9117576
edge,0.55653715,0.28091958
monday,0.3814624,-1.4227961
never,0.7260554,0.50282043
committee,0.4246098,-1.4926604
decide,1.33648,2.3738587
shahid,2.8493667,-4.0949025
draw,1.2195448,-1.7830716
slam,3.0989335,-0.97621804
pick,-0.08215799,0.27693856
short,1.2837812,-0.31395048
tuesday,2.5694132,-2.5418322
replace,1.6067817,4.156627
zimbabwe,0.42523208,-1.3403109
old,2.6020827,0.20031533
smith,-0.3237902,-3.5420516
shot,-0.73144525,-3.3718896
